"Facility ID","Facility Name","Address","City","State","ZIP Code","County Name","Phone Number","Measure ID","Measure Name","Denominator","Score","Lower Estimate","Higher Estimate","Footnote","Start Date","End Date"
04010F,VA CENTRAL AR. VETERANS HEALTHCARE SYSTEM LR,4300 WEST SEVENTH STREET,LITTLE ROCK,AR,72205,PULASKI,(501) 257-1000,PSI-14,Postoperative Wound Dehiscence Rate,752,0.688,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
04010F,VA CENTRAL AR. VETERANS HEALTHCARE SYSTEM LR,4300 WEST SEVENTH STREET,LITTLE ROCK,AR,72205,PULASKI,(501) 257-1000,PSI-15,Unrecognized Abdominopelvic Accidental Puncture/Laceration Rate,1581,1.266,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
04010F,VA CENTRAL AR. VETERANS HEALTHCARE SYSTEM LR,4300 WEST SEVENTH STREET,LITTLE ROCK,AR,72205,PULASKI,(501) 257-1000,PSI-3,Pressure Ulcer Rate,7928,0.984,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
04010F,VA CENTRAL AR. VETERANS HEALTHCARE SYSTEM LR,4300 WEST SEVENTH STREET,LITTLE ROCK,AR,72205,PULASKI,(501) 257-1000,PSI-4,Death among surgical inpatients with serious treatable complications Rate,89,169.93,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
04010F,VA CENTRAL AR. VETERANS HEALTHCARE SYSTEM LR,4300 WEST SEVENTH STREET,LITTLE ROCK,AR,72205,PULASKI,(501) 257-1000,PSI-6,"Iatrogenic pneumothorax, adult Rate",12951,0.335,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
04010F,VA CENTRAL AR. VETERANS HEALTHCARE SYSTEM LR,4300 WEST SEVENTH STREET,LITTLE ROCK,AR,72205,PULASKI,(501) 257-1000,PSI-7,Central Venous Catheter-Related Bloodstream Infections Rate,7364,0.477,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
04010F,VA CENTRAL AR. VETERANS HEALTHCARE SYSTEM LR,4300 WEST SEVENTH STREET,LITTLE ROCK,AR,72205,PULASKI,(501) 257-1000,PSI-8,In-Hospital Fall With Hip Fracture Rate,11456,0,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
04010F,VA CENTRAL AR. VETERANS HEALTHCARE SYSTEM LR,4300 WEST SEVENTH STREET,LITTLE ROCK,AR,72205,PULASKI,(501) 257-1000,PSI-9,Perioperative Hemorrhage or Hematoma Rate,2251,4.598,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
04010F,VA CENTRAL AR. VETERANS HEALTHCARE SYSTEM LR,4300 WEST SEVENTH STREET,LITTLE ROCK,AR,72205,PULASKI,(501) 257-1000,PSI-90,Serious complications,Not Applicable,1.27,1.008,1.534,20,07/01/2017,06/30/2019
05025F,FRESNO VA MEDICAL CENTER (VA CENTRAL CALIFORNIA HEALTHCARE SYSTEM),2615 E. CLINTON AVENUE,FRESNO,CA,93703,FRESNO,(559) 228-5338,PSI-10,Postoperative Acute Kidney Injury Requiring Dialysis Rate,429,0,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
05025F,FRESNO VA MEDICAL CENTER (VA CENTRAL CALIFORNIA HEALTHCARE SYSTEM),2615 E. CLINTON AVENUE,FRESNO,CA,93703,FRESNO,(559) 228-5338,PSI-11,Postoperative Respiratory Failure Rate,343,4.615,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
05025F,FRESNO VA MEDICAL CENTER (VA CENTRAL CALIFORNIA HEALTHCARE SYSTEM),2615 E. CLINTON AVENUE,FRESNO,CA,93703,FRESNO,(559) 228-5338,PSI-12,Perioperative Pulmonary Embolism (PE) or Deep Vein Thrombosis (DVT) Rate,874,0,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
05025F,FRESNO VA MEDICAL CENTER (VA CENTRAL CALIFORNIA HEALTHCARE SYSTEM),2615 E. CLINTON AVENUE,FRESNO,CA,93703,FRESNO,(559) 228-5338,PSI-13,Postoperative Sepsis Rate,379,5.741,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
05025F,FRESNO VA MEDICAL CENTER (VA CENTRAL CALIFORNIA HEALTHCARE SYSTEM),2615 E. CLINTON AVENUE,FRESNO,CA,93703,FRESNO,(559) 228-5338,PSI-14,Postoperative Wound Dehiscence Rate,330,0,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
05025F,FRESNO VA MEDICAL CENTER (VA CENTRAL CALIFORNIA HEALTHCARE SYSTEM),2615 E. CLINTON AVENUE,FRESNO,CA,93703,FRESNO,(559) 228-5338,PSI-15,Unrecognized Abdominopelvic Accidental Puncture/Laceration Rate,873,0,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
05025F,FRESNO VA MEDICAL CENTER (VA CENTRAL CALIFORNIA HEALTHCARE SYSTEM),2615 E. CLINTON AVENUE,FRESNO,CA,93703,FRESNO,(559) 228-5338,PSI-3,Pressure Ulcer Rate,3881,0,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
05025F,FRESNO VA MEDICAL CENTER (VA CENTRAL CALIFORNIA HEALTHCARE SYSTEM),2615 E. CLINTON AVENUE,FRESNO,CA,93703,FRESNO,(559) 228-5338,PSI-4,Death among surgical inpatients with serious treatable complications Rate,Not Available,Not Available,Not Applicable,Not Applicable,"1, 20",07/01/2017,06/30/2019
05025F,FRESNO VA MEDICAL CENTER (VA CENTRAL CALIFORNIA HEALTHCARE SYSTEM),2615 E. CLINTON AVENUE,FRESNO,CA,93703,FRESNO,(559) 228-5338,PSI-6,"Iatrogenic pneumothorax, adult Rate",6290,0,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
05025F,FRESNO VA MEDICAL CENTER (VA CENTRAL CALIFORNIA HEALTHCARE SYSTEM),2615 E. CLINTON AVENUE,FRESNO,CA,93703,FRESNO,(559) 228-5338,PSI-7,Central Venous Catheter-Related Bloodstream Infections Rate,3881,0,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
05025F,FRESNO VA MEDICAL CENTER (VA CENTRAL CALIFORNIA HEALTHCARE SYSTEM),2615 E. CLINTON AVENUE,FRESNO,CA,93703,FRESNO,(559) 228-5338,PSI-8,In-Hospital Fall With Hip Fracture Rate,5434,0,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
05025F,FRESNO VA MEDICAL CENTER (VA CENTRAL CALIFORNIA HEALTHCARE SYSTEM),2615 E. CLINTON AVENUE,FRESNO,CA,93703,FRESNO,(559) 228-5338,PSI-9,Perioperative Hemorrhage or Hematoma Rate,831,6.252,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
05025F,FRESNO VA MEDICAL CENTER (VA CENTRAL CALIFORNIA HEALTHCARE SYSTEM),2615 E. CLINTON AVENUE,FRESNO,CA,93703,FRESNO,(559) 228-5338,PSI-90,Serious complications,Not Applicable,0.81,0.434,1.176,20,07/01/2017,06/30/2019
05027F,VA LONG BEACH HEALTHCARE SYSTEM,5901 E. SEVENTH STREET,LONG BEACH,CA,90822,LOS ANGELES,(562) 826-8000,PSI-10,Postoperative Acute Kidney Injury Requiring Dialysis Rate,746,0,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
05027F,VA LONG BEACH HEALTHCARE SYSTEM,5901 E. SEVENTH STREET,LONG BEACH,CA,90822,LOS ANGELES,(562) 826-8000,PSI-11,Postoperative Respiratory Failure Rate,573,2.785,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
05027F,VA LONG BEACH HEALTHCARE SYSTEM,5901 E. SEVENTH STREET,LONG BEACH,CA,90822,LOS ANGELES,(562) 826-8000,PSI-12,Perioperative Pulmonary Embolism (PE) or Deep Vein Thrombosis (DVT) Rate,1712,2.569,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
05027F,VA LONG BEACH HEALTHCARE SYSTEM,5901 E. SEVENTH STREET,LONG BEACH,CA,90822,LOS ANGELES,(562) 826-8000,PSI-13,Postoperative Sepsis Rate,730,0.802,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
05027F,VA LONG BEACH HEALTHCARE SYSTEM,5901 E. SEVENTH STREET,LONG BEACH,CA,90822,LOS ANGELES,(562) 826-8000,PSI-14,Postoperative Wound Dehiscence Rate,578,0,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
05027F,VA LONG BEACH HEALTHCARE SYSTEM,5901 E. SEVENTH STREET,LONG BEACH,CA,90822,LOS ANGELES,(562) 826-8000,PSI-15,Unrecognized Abdominopelvic Accidental Puncture/Laceration Rate,1656,0,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
05027F,VA LONG BEACH HEALTHCARE SYSTEM,5901 E. SEVENTH STREET,LONG BEACH,CA,90822,LOS ANGELES,(562) 826-8000,PSI-3,Pressure Ulcer Rate,6584,0.592,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
05027F,VA LONG BEACH HEALTHCARE SYSTEM,5901 E. SEVENTH STREET,LONG BEACH,CA,90822,LOS ANGELES,(562) 826-8000,PSI-4,Death among surgical inpatients with serious treatable complications Rate,43,85.85,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
05027F,VA LONG BEACH HEALTHCARE SYSTEM,5901 E. SEVENTH STREET,LONG BEACH,CA,90822,LOS ANGELES,(562) 826-8000,PSI-6,"Iatrogenic pneumothorax, adult Rate",11725,0.136,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
05027F,VA LONG BEACH HEALTHCARE SYSTEM,5901 E. SEVENTH STREET,LONG BEACH,CA,90822,LOS ANGELES,(562) 826-8000,PSI-7,Central Venous Catheter-Related Bloodstream Infections Rate,6456,0,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
05027F,VA LONG BEACH HEALTHCARE SYSTEM,5901 E. SEVENTH STREET,LONG BEACH,CA,90822,LOS ANGELES,(562) 826-8000,PSI-8,In-Hospital Fall With Hip Fracture Rate,10208,0.141,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
05027F,VA LONG BEACH HEALTHCARE SYSTEM,5901 E. SEVENTH STREET,LONG BEACH,CA,90822,LOS ANGELES,(562) 826-8000,PSI-9,Perioperative Hemorrhage or Hematoma Rate,1636,0.573,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
05027F,VA LONG BEACH HEALTHCARE SYSTEM,5901 E. SEVENTH STREET,LONG BEACH,CA,90822,LOS ANGELES,(562) 826-8000,PSI-90,Serious complications,Not Applicable,0.78,0.468,1.09,20,07/01/2017,06/30/2019
05030F,VA N CALIFORNIA HEALTHCARE SYSTEM,10535 HOSPITAL WAY,MATHER,CA,95655,SACRAMENTO,(800) 382-8387,PSI-10,Postoperative Acute Kidney Injury Requiring Dialysis Rate,897,0,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
05030F,VA N CALIFORNIA HEALTHCARE SYSTEM,10535 HOSPITAL WAY,MATHER,CA,95655,SACRAMENTO,(800) 382-8387,PSI-11,Postoperative Respiratory Failure Rate,740,0,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
05030F,VA N CALIFORNIA HEALTHCARE SYSTEM,10535 HOSPITAL WAY,MATHER,CA,95655,SACRAMENTO,(800) 382-8387,PSI-12,Perioperative Pulmonary Embolism (PE) or Deep Vein Thrombosis (DVT) Rate,1484,3.172,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
05030F,VA N CALIFORNIA HEALTHCARE SYSTEM,10535 HOSPITAL WAY,MATHER,CA,95655,SACRAMENTO,(800) 382-8387,PSI-13,Postoperative Sepsis Rate,943,0.549,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
05030F,VA N CALIFORNIA HEALTHCARE SYSTEM,10535 HOSPITAL WAY,MATHER,CA,95655,SACRAMENTO,(800) 382-8387,PSI-14,Postoperative Wound Dehiscence Rate,623,4.318,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
05030F,VA N CALIFORNIA HEALTHCARE SYSTEM,10535 HOSPITAL WAY,MATHER,CA,95655,SACRAMENTO,(800) 382-8387,PSI-15,Unrecognized Abdominopelvic Accidental Puncture/Laceration Rate,1610,0,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
05030F,VA N CALIFORNIA HEALTHCARE SYSTEM,10535 HOSPITAL WAY,MATHER,CA,95655,SACRAMENTO,(800) 382-8387,PSI-3,Pressure Ulcer Rate,3941,0,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
05030F,VA N CALIFORNIA HEALTHCARE SYSTEM,10535 HOSPITAL WAY,MATHER,CA,95655,SACRAMENTO,(800) 382-8387,PSI-4,Death among surgical inpatients with serious treatable complications Rate,35,122.25,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
05030F,VA N CALIFORNIA HEALTHCARE SYSTEM,10535 HOSPITAL WAY,MATHER,CA,95655,SACRAMENTO,(800) 382-8387,PSI-6,"Iatrogenic pneumothorax, adult Rate",7241,0.334,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
05030F,VA N CALIFORNIA HEALTHCARE SYSTEM,10535 HOSPITAL WAY,MATHER,CA,95655,SACRAMENTO,(800) 382-8387,PSI-7,Central Venous Catheter-Related Bloodstream Infections Rate,3689,0,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
05030F,VA N CALIFORNIA HEALTHCARE SYSTEM,10535 HOSPITAL WAY,MATHER,CA,95655,SACRAMENTO,(800) 382-8387,PSI-8,In-Hospital Fall With Hip Fracture Rate,6547,0,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
05030F,VA N CALIFORNIA HEALTHCARE SYSTEM,10535 HOSPITAL WAY,MATHER,CA,95655,SACRAMENTO,(800) 382-8387,PSI-9,Perioperative Hemorrhage or Hematoma Rate,1438,0.946,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
05030F,VA N CALIFORNIA HEALTHCARE SYSTEM,10535 HOSPITAL WAY,MATHER,CA,95655,SACRAMENTO,(800) 382-8387,PSI-90,Serious complications,Not Applicable,0.54,0.236,0.852,20,07/01/2017,06/30/2019
05031F,PALO ALTO VA MEDICAL CENTER,3801 MIRANDA AVENUE,PALO ALTO,CA,94304,SANTA CLARA,(650) 858-3939,PSI-10,Postoperative Acute Kidney Injury Requiring Dialysis Rate,2056,1.065,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
05031F,PALO ALTO VA MEDICAL CENTER,3801 MIRANDA AVENUE,PALO ALTO,CA,94304,SANTA CLARA,(650) 858-3939,PSI-11,Postoperative Respiratory Failure Rate,1500,1.786,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
05031F,PALO ALTO VA MEDICAL CENTER,3801 MIRANDA AVENUE,PALO ALTO,CA,94304,SANTA CLARA,(650) 858-3939,PSI-12,Perioperative Pulmonary Embolism (PE) or Deep Vein Thrombosis (DVT) Rate,3032,7.373,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
05031F,PALO ALTO VA MEDICAL CENTER,3801 MIRANDA AVENUE,PALO ALTO,CA,94304,SANTA CLARA,(650) 858-3939,PSI-13,Postoperative Sepsis Rate,1977,5.077,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
05031F,PALO ALTO VA MEDICAL CENTER,3801 MIRANDA AVENUE,PALO ALTO,CA,94304,SANTA CLARA,(650) 858-3939,PSI-14,Postoperative Wound Dehiscence Rate,787,0,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
05031F,PALO ALTO VA MEDICAL CENTER,3801 MIRANDA AVENUE,PALO ALTO,CA,94304,SANTA CLARA,(650) 858-3939,PSI-15,Unrecognized Abdominopelvic Accidental Puncture/Laceration Rate,1533,0.634,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
05031F,PALO ALTO VA MEDICAL CENTER,3801 MIRANDA AVENUE,PALO ALTO,CA,94304,SANTA CLARA,(650) 858-3939,PSI-3,Pressure Ulcer Rate,5614,0.806,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
05031F,PALO ALTO VA MEDICAL CENTER,3801 MIRANDA AVENUE,PALO ALTO,CA,94304,SANTA CLARA,(650) 858-3939,PSI-4,Death among surgical inpatients with serious treatable complications Rate,91,87.03,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
05031F,PALO ALTO VA MEDICAL CENTER,3801 MIRANDA AVENUE,PALO ALTO,CA,94304,SANTA CLARA,(650) 858-3939,PSI-6,"Iatrogenic pneumothorax, adult Rate",8375,0.75,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
05031F,PALO ALTO VA MEDICAL CENTER,3801 MIRANDA AVENUE,PALO ALTO,CA,94304,SANTA CLARA,(650) 858-3939,PSI-7,Central Venous Catheter-Related Bloodstream Infections Rate,5347,0,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
05031F,PALO ALTO VA MEDICAL CENTER,3801 MIRANDA AVENUE,PALO ALTO,CA,94304,SANTA CLARA,(650) 858-3939,PSI-8,In-Hospital Fall With Hip Fracture Rate,7475,0.132,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
05031F,PALO ALTO VA MEDICAL CENTER,3801 MIRANDA AVENUE,PALO ALTO,CA,94304,SANTA CLARA,(650) 858-3939,PSI-9,Perioperative Hemorrhage or Hematoma Rate,2890,3.185,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
05031F,PALO ALTO VA MEDICAL CENTER,3801 MIRANDA AVENUE,PALO ALTO,CA,94304,SANTA CLARA,(650) 858-3939,PSI-90,Serious complications,Not Applicable,1.17,0.907,1.424,20,07/01/2017,06/30/2019
05114F,VA SAN DIEGO HEALTHCARE SYSTEM,3350 LA JOLLA VILLAGE DRIVE,SAN DIEGO,CA,92161,SAN DIEGO,(858) 552-8585,PSI-10,Postoperative Acute Kidney Injury Requiring Dialysis Rate,2029,0.279,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
05114F,VA SAN DIEGO HEALTHCARE SYSTEM,3350 LA JOLLA VILLAGE DRIVE,SAN DIEGO,CA,92161,SAN DIEGO,(858) 552-8585,PSI-11,Postoperative Respiratory Failure Rate,1506,2.229,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
05114F,VA SAN DIEGO HEALTHCARE SYSTEM,3350 LA JOLLA VILLAGE DRIVE,SAN DIEGO,CA,92161,SAN DIEGO,(858) 552-8585,PSI-12,Perioperative Pulmonary Embolism (PE) or Deep Vein Thrombosis (DVT) Rate,3177,2.615,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
05114F,VA SAN DIEGO HEALTHCARE SYSTEM,3350 LA JOLLA VILLAGE DRIVE,SAN DIEGO,CA,92161,SAN DIEGO,(858) 552-8585,PSI-13,Postoperative Sepsis Rate,1995,1.637,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
05114F,VA SAN DIEGO HEALTHCARE SYSTEM,3350 LA JOLLA VILLAGE DRIVE,SAN DIEGO,CA,92161,SAN DIEGO,(858) 552-8585,PSI-14,Postoperative Wound Dehiscence Rate,714,0,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
05114F,VA SAN DIEGO HEALTHCARE SYSTEM,3350 LA JOLLA VILLAGE DRIVE,SAN DIEGO,CA,92161,SAN DIEGO,(858) 552-8585,PSI-15,Unrecognized Abdominopelvic Accidental Puncture/Laceration Rate,2096,2.524,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
05114F,VA SAN DIEGO HEALTHCARE SYSTEM,3350 LA JOLLA VILLAGE DRIVE,SAN DIEGO,CA,92161,SAN DIEGO,(858) 552-8585,PSI-3,Pressure Ulcer Rate,6042,0.3,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
05114F,VA SAN DIEGO HEALTHCARE SYSTEM,3350 LA JOLLA VILLAGE DRIVE,SAN DIEGO,CA,92161,SAN DIEGO,(858) 552-8585,PSI-4,Death among surgical inpatients with serious treatable complications Rate,63,90.24,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
05114F,VA SAN DIEGO HEALTHCARE SYSTEM,3350 LA JOLLA VILLAGE DRIVE,SAN DIEGO,CA,92161,SAN DIEGO,(858) 552-8585,PSI-6,"Iatrogenic pneumothorax, adult Rate",10968,0.255,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
05114F,VA SAN DIEGO HEALTHCARE SYSTEM,3350 LA JOLLA VILLAGE DRIVE,SAN DIEGO,CA,92161,SAN DIEGO,(858) 552-8585,PSI-7,Central Venous Catheter-Related Bloodstream Infections Rate,5644,0.326,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
05114F,VA SAN DIEGO HEALTHCARE SYSTEM,3350 LA JOLLA VILLAGE DRIVE,SAN DIEGO,CA,92161,SAN DIEGO,(858) 552-8585,PSI-8,In-Hospital Fall With Hip Fracture Rate,9958,0,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
05114F,VA SAN DIEGO HEALTHCARE SYSTEM,3350 LA JOLLA VILLAGE DRIVE,SAN DIEGO,CA,92161,SAN DIEGO,(858) 552-8585,PSI-9,Perioperative Hemorrhage or Hematoma Rate,3053,2.126,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
05114F,VA SAN DIEGO HEALTHCARE SYSTEM,3350 LA JOLLA VILLAGE DRIVE,SAN DIEGO,CA,92161,SAN DIEGO,(858) 552-8585,PSI-90,Serious complications,Not Applicable,0.70,0.453,0.957,20,07/01/2017,06/30/2019
05127F,LOMA LINDA VA MEDICAL CENTER,11201 BENTON STREET,LOMA LINDA,CA,92357,SAN BERNARDINO,(909) 825-7084,PSI-10,Postoperative Acute Kidney Injury Requiring Dialysis Rate,833,1.038,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
05127F,LOMA LINDA VA MEDICAL CENTER,11201 BENTON STREET,LOMA LINDA,CA,92357,SAN BERNARDINO,(909) 825-7084,PSI-11,Postoperative Respiratory Failure Rate,672,2.277,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
05127F,LOMA LINDA VA MEDICAL CENTER,11201 BENTON STREET,LOMA LINDA,CA,92357,SAN BERNARDINO,(909) 825-7084,PSI-12,Perioperative Pulmonary Embolism (PE) or Deep Vein Thrombosis (DVT) Rate,1766,2.399,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
05127F,LOMA LINDA VA MEDICAL CENTER,11201 BENTON STREET,LOMA LINDA,CA,92357,SAN BERNARDINO,(909) 825-7084,PSI-13,Postoperative Sepsis Rate,774,2.88,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
05127F,LOMA LINDA VA MEDICAL CENTER,11201 BENTON STREET,LOMA LINDA,CA,92357,SAN BERNARDINO,(909) 825-7084,PSI-14,Postoperative Wound Dehiscence Rate,675,1.461,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
05127F,LOMA LINDA VA MEDICAL CENTER,11201 BENTON STREET,LOMA LINDA,CA,92357,SAN BERNARDINO,(909) 825-7084,PSI-15,Unrecognized Abdominopelvic Accidental Puncture/Laceration Rate,1752,1.637,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
05127F,LOMA LINDA VA MEDICAL CENTER,11201 BENTON STREET,LOMA LINDA,CA,92357,SAN BERNARDINO,(909) 825-7084,PSI-3,Pressure Ulcer Rate,7344,0.501,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
05127F,LOMA LINDA VA MEDICAL CENTER,11201 BENTON STREET,LOMA LINDA,CA,92357,SAN BERNARDINO,(909) 825-7084,PSI-4,Death among surgical inpatients with serious treatable complications Rate,52,152.95,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
05127F,LOMA LINDA VA MEDICAL CENTER,11201 BENTON STREET,LOMA LINDA,CA,92357,SAN BERNARDINO,(909) 825-7084,PSI-6,"Iatrogenic pneumothorax, adult Rate",11044,0.133,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
05127F,LOMA LINDA VA MEDICAL CENTER,11201 BENTON STREET,LOMA LINDA,CA,92357,SAN BERNARDINO,(909) 825-7084,PSI-7,Central Venous Catheter-Related Bloodstream Infections Rate,6609,0.143,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
05127F,LOMA LINDA VA MEDICAL CENTER,11201 BENTON STREET,LOMA LINDA,CA,92357,SAN BERNARDINO,(909) 825-7084,PSI-8,In-Hospital Fall With Hip Fracture Rate,9904,0.122,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
05127F,LOMA LINDA VA MEDICAL CENTER,11201 BENTON STREET,LOMA LINDA,CA,92357,SAN BERNARDINO,(909) 825-7084,PSI-9,Perioperative Hemorrhage or Hematoma Rate,1690,2.357,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
05127F,LOMA LINDA VA MEDICAL CENTER,11201 BENTON STREET,LOMA LINDA,CA,92357,SAN BERNARDINO,(909) 825-7084,PSI-90,Serious complications,Not Applicable,0.84,0.542,1.139,20,07/01/2017,06/30/2019
05128F,VA GREATER LOS ANGELES HEALTHCARE SYSTEM,11301 WILSHIRE BLVD.,LOS ANGELES,CA,90073,LOS ANGELES,(310) 478-3711,PSI-10,Postoperative Acute Kidney Injury Requiring Dialysis Rate,962,0,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
05128F,VA GREATER LOS ANGELES HEALTHCARE SYSTEM,11301 WILSHIRE BLVD.,LOS ANGELES,CA,90073,LOS ANGELES,(310) 478-3711,PSI-11,Postoperative Respiratory Failure Rate,715,1.025,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
05128F,VA GREATER LOS ANGELES HEALTHCARE SYSTEM,11301 WILSHIRE BLVD.,LOS ANGELES,CA,90073,LOS ANGELES,(310) 478-3711,PSI-12,Perioperative Pulmonary Embolism (PE) or Deep Vein Thrombosis (DVT) Rate,2598,1.391,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
05128F,VA GREATER LOS ANGELES HEALTHCARE SYSTEM,11301 WILSHIRE BLVD.,LOS ANGELES,CA,90073,LOS ANGELES,(310) 478-3711,PSI-13,Postoperative Sepsis Rate,949,0,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
05128F,VA GREATER LOS ANGELES HEALTHCARE SYSTEM,11301 WILSHIRE BLVD.,LOS ANGELES,CA,90073,LOS ANGELES,(310) 478-3711,PSI-14,Postoperative Wound Dehiscence Rate,646,0,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
05128F,VA GREATER LOS ANGELES HEALTHCARE SYSTEM,11301 WILSHIRE BLVD.,LOS ANGELES,CA,90073,LOS ANGELES,(310) 478-3711,PSI-15,Unrecognized Abdominopelvic Accidental Puncture/Laceration Rate,1666,0,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
05128F,VA GREATER LOS ANGELES HEALTHCARE SYSTEM,11301 WILSHIRE BLVD.,LOS ANGELES,CA,90073,LOS ANGELES,(310) 478-3711,PSI-3,Pressure Ulcer Rate,7789,0.277,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
05128F,VA GREATER LOS ANGELES HEALTHCARE SYSTEM,11301 WILSHIRE BLVD.,LOS ANGELES,CA,90073,LOS ANGELES,(310) 478-3711,PSI-4,Death among surgical inpatients with serious treatable complications Rate,58,116.10,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
05128F,VA GREATER LOS ANGELES HEALTHCARE SYSTEM,11301 WILSHIRE BLVD.,LOS ANGELES,CA,90073,LOS ANGELES,(310) 478-3711,PSI-6,"Iatrogenic pneumothorax, adult Rate",11561,0.123,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
05128F,VA GREATER LOS ANGELES HEALTHCARE SYSTEM,11301 WILSHIRE BLVD.,LOS ANGELES,CA,90073,LOS ANGELES,(310) 478-3711,PSI-7,Central Venous Catheter-Related Bloodstream Infections Rate,6981,0,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
