"State","Measure ID","Measure Name","Number of Hospitals Worse","Number of Hospitals Same","Number of Hospitals Better","Number of Hospitals Too Few","Footnote","Start Date","End Date"
WA,PSI_14_POSTOP_DEHIS,A wound that splits open after surgery on the abdomen or pelvis,0,45,0,2,,07/01/2017,06/30/2019
WA,PSI_15_ACC_LAC,Accidental cuts and tears from medical treatment,1,45,0,4,,07/01/2017,06/30/2019
WA,PSI_3_ULCER,Pressure sores,2,44,2,2,,07/01/2017,06/30/2019
WA,PSI_4_SURG_COMP,Deaths among Patients with Serious Treatable Complications after Surgery,2,36,1,5,,07/01/2017,06/30/2019
WA,PSI_6_IAT_PTX,Collapsed lung due to medical treatment,0,49,0,1,,07/01/2017,06/30/2019
WA,PSI_8_POST_HIP,Broken hip from a fall after surgery,0,48,0,2,,07/01/2017,06/30/2019
WA,PSI_90_SAFETY,Serious complications,0,47,3,Not Available,,07/01/2017,06/30/2019
WA,PSI_9_POST_HEM,Perioperative Hemorrhage or Hematoma Rate,1,45,0,3,,07/01/2017,06/30/2019
WI,COMP_HIP_KNEE,Rate of complications for hip/knee replacement patients,0,84,1,19,,04/01/2016,03/31/2019
WI,MORT_30_AMI,Death rate for heart attack patients,0,49,1,67,,07/01/2016,06/30/2019
WI,MORT_30_CABG,Death rate for CABG surgery patients,0,26,0,5,,07/01/2016,06/30/2019
WI,MORT_30_COPD,Death rate for COPD patients,2,96,0,26,,07/01/2016,06/30/2019
WI,MORT_30_HF,Death rate for heart failure patients,6,93,4,22,,07/01/2016,06/30/2019
WI,MORT_30_PN,Death rate for pneumonia patients,8,103,4,9,,07/01/2016,06/30/2019
WI,MORT_30_STK,Death rate for stroke patients,2,63,0,54,,07/01/2016,06/30/2019
WI,PSI_10_POST_KIDNEY,Postoperative Acute Kidney Injury Requiring Dialysis Rate,2,64,0,0,,07/01/2017,06/30/2019
WI,PSI_11_POST_RESP,Postoperative Respiratory Failure Rate,3,61,2,0,,07/01/2017,06/30/2019
WI,PSI_12_POSTOP_PULMEMB_DVT,Serious blood clots after surgery,1,65,0,0,,07/01/2017,06/30/2019
WI,PSI_13_POST_SEPSIS,Blood stream infection after surgery,0,66,0,0,,07/01/2017,06/30/2019
WI,PSI_14_POSTOP_DEHIS,A wound that splits open after surgery on the abdomen or pelvis,0,63,0,3,,07/01/2017,06/30/2019
WI,PSI_15_ACC_LAC,Accidental cuts and tears from medical treatment,2,64,0,0,,07/01/2017,06/30/2019
WI,PSI_3_ULCER,Pressure sores,3,63,0,0,,07/01/2017,06/30/2019
WI,PSI_4_SURG_COMP,Deaths among Patients with Serious Treatable Complications after Surgery,0,29,0,34,,07/01/2017,06/30/2019
WI,PSI_6_IAT_PTX,Collapsed lung due to medical treatment,0,66,0,0,,07/01/2017,06/30/2019
WI,PSI_8_POST_HIP,Broken hip from a fall after surgery,0,66,0,0,,07/01/2017,06/30/2019
WI,PSI_90_SAFETY,Serious complications,1,63,2,Not Available,,07/01/2017,06/30/2019
WI,PSI_9_POST_HEM,Perioperative Hemorrhage or Hematoma Rate,2,64,0,0,,07/01/2017,06/30/2019
WV,COMP_HIP_KNEE,Rate of complications for hip/knee replacement patients,0,25,0,8,,04/01/2016,03/31/2019
WV,MORT_30_AMI,Death rate for heart attack patients,1,24,0,27,,07/01/2016,06/30/2019
WV,MORT_30_CABG,Death rate for CABG surgery patients,0,6,0,1,,07/01/2016,06/30/2019
WV,MORT_30_COPD,Death rate for COPD patients,2,42,1,8,,07/01/2016,06/30/2019
WV,MORT_30_HF,Death rate for heart failure patients,1,35,1,16,,07/01/2016,06/30/2019
WV,MORT_30_PN,Death rate for pneumonia patients,1,44,5,3,,07/01/2016,06/30/2019
WV,MORT_30_STK,Death rate for stroke patients,2,17,0,27,,07/01/2016,06/30/2019
WV,PSI_10_POST_KIDNEY,Postoperative Acute Kidney Injury Requiring Dialysis Rate,1,25,0,1,,07/01/2017,06/30/2019
WV,PSI_11_POST_RESP,Postoperative Respiratory Failure Rate,3,23,0,1,,07/01/2017,06/30/2019
WV,PSI_12_POSTOP_PULMEMB_DVT,Serious blood clots after surgery,1,25,0,2,,07/01/2017,06/30/2019
WV,PSI_13_POST_SEPSIS,Blood stream infection after surgery,1,25,0,0,,07/01/2017,06/30/2019
WV,PSI_14_POSTOP_DEHIS,A wound that splits open after surgery on the abdomen or pelvis,0,24,0,2,,07/01/2017,06/30/2019
WV,PSI_15_ACC_LAC,Accidental cuts and tears from medical treatment,0,26,0,1,,07/01/2017,06/30/2019
WV,PSI_3_ULCER,Pressure sores,2,27,0,0,,07/01/2017,06/30/2019
WV,PSI_4_SURG_COMP,Deaths among Patients with Serious Treatable Complications after Surgery,0,14,1,9,,07/01/2017,06/30/2019
WV,PSI_6_IAT_PTX,Collapsed lung due to medical treatment,0,29,0,0,,07/01/2017,06/30/2019
WV,PSI_8_POST_HIP,Broken hip from a fall after surgery,0,29,0,0,,07/01/2017,06/30/2019
WV,PSI_90_SAFETY,Serious complications,2,26,1,Not Available,,07/01/2017,06/30/2019
WV,PSI_9_POST_HEM,Perioperative Hemorrhage or Hematoma Rate,0,26,0,2,,07/01/2017,06/30/2019
WY,COMP_HIP_KNEE,Rate of complications for hip/knee replacement patients,0,15,0,5,,04/01/2016,03/31/2019
WY,MORT_30_AMI,Death rate for heart attack patients,0,4,0,19,,07/01/2016,06/30/2019
WY,MORT_30_CABG,Death rate for CABG surgery patients,0,2,0,0,,07/01/2016,06/30/2019
WY,MORT_30_COPD,Death rate for COPD patients,0,20,0,8,,07/01/2016,06/30/2019
WY,MORT_30_HF,Death rate for heart failure patients,2,18,0,8,,07/01/2016,06/30/2019
WY,MORT_30_PN,Death rate for pneumonia patients,1,21,0,6,,07/01/2016,06/30/2019
WY,MORT_30_STK,Death rate for stroke patients,0,7,0,15,,07/01/2016,06/30/2019
WY,PSI_10_POST_KIDNEY,Postoperative Acute Kidney Injury Requiring Dialysis Rate,0,10,0,1,,07/01/2017,06/30/2019
WY,PSI_11_POST_RESP,Postoperative Respiratory Failure Rate,1,9,0,1,,07/01/2017,06/30/2019
WY,PSI_12_POSTOP_PULMEMB_DVT,Serious blood clots after surgery,0,11,0,0,,07/01/2017,06/30/2019
WY,PSI_13_POST_SEPSIS,Blood stream infection after surgery,0,10,0,1,,07/01/2017,06/30/2019
WY,PSI_14_POSTOP_DEHIS,A wound that splits open after surgery on the abdomen or pelvis,0,9,0,2,,07/01/2017,06/30/2019
WY,PSI_15_ACC_LAC,Accidental cuts and tears from medical treatment,0,10,0,1,,07/01/2017,06/30/2019
WY,PSI_3_ULCER,Pressure sores,0,10,0,1,,07/01/2017,06/30/2019
WY,PSI_4_SURG_COMP,Deaths among Patients with Serious Treatable Complications after Surgery,0,2,0,7,,07/01/2017,06/30/2019
WY,PSI_6_IAT_PTX,Collapsed lung due to medical treatment,0,11,0,0,,07/01/2017,06/30/2019
WY,PSI_8_POST_HIP,Broken hip from a fall after surgery,0,11,0,0,,07/01/2017,06/30/2019
WY,PSI_90_SAFETY,Serious complications,0,11,0,Not Available,,07/01/2017,06/30/2019
WY,PSI_9_POST_HEM,Perioperative Hemorrhage or Hematoma Rate,0,11,0,0,,07/01/2017,06/30/2019
