"Facility ID","Facility Name","Address","City/Town","State","ZIP Code","County/Parish","Telephone Number","Patients who reported that staff definitely gave care in a professional way and the facility was clean","Patients who reported that staff somewhat gave care in a professional way or the facility was somewhat clean","Patients who reported that staff did not give care in a professional way or the facility was not clean","Facilities and staff linear mean score","Patients who reported that staff definitely communicated about what to expect during and after the procedure","Patients who reported that staff somewhat communicated about what to expect during and after the procedure","Patients who reported that staff did not communicate about what to expect during and after the procedure","Communication about your procedure linear mean score","Patients who gave the facility a rating of 9 or 10 on a scale from 0 (lowest) to 10 (highest)","Patients who gave the facility a rating of 7 or 8 on a scale from 0 (lowest) to 10 (highest)","Patients who gave the facility a rating of 0 to 6 on a scale from 0 (lowest) to 10 (highest)","Patients' rating of the facility linear mean score","Patients who reported YES they would DEFINITELY recommend the facility to family or friends","Patients who reported PROBABLY YES they would recommend the facility to family or friends","Patients who reported NO, they would not recommend the facility to family or friends","Patients recommending the facility linear mean score","Footnote","Number of Sampled Patients","Number of Completed Surveys","Survey Response Rate Percent","Start Date","End Date"
050211,ALAMEDA HOSPITAL,2070 CLINTON AVENUE,ALAMEDA,CA,94501,ALAMEDA,(510) 522-3700,97,2,1,98,94,5,1,97,81,15,4,92,84,12,4,92,,897,140,16,10/01/2022,09/30/2023
050222,SHARP CHULA VISTA MEDICAL CENTER,751 MEDICAL CENTER COURT,CHULA VISTA,CA,91911,SAN DIEGO,(619) 502-5800,98,2,0,99,91,7,2,94,92,6,2,96,90,8,2,96,,5280,1208,23,10/01/2022,09/30/2023
050224,HOAG MEMORIAL HOSPITAL PRESBYTERIAN,ONE HOAG DRIVE,NEWPORT BEACH,CA,92663,ORANGE,(949) 764-4624,98,2,0,99,91,7,2,94,92,7,1,97,93,6,1,97,,3527,983,28,10/01/2022,09/30/2023
050231,POMONA VALLEY HOSPITAL MEDICAL CENTER,1798 N GAREY AVE,POMONA,CA,91767,LOS ANGELES,(909) 865-9500,96,4,0,98,87,10,3,92,88,10,2,95,84,14,2,94,,1752,422,24,10/01/2022,09/30/2023
050234,SHARP CORONADO HOSPITAL AND HLTHCR CTR,250 PROSPECT PLACE,CORONADO,CA,92118,SAN DIEGO,(619) 435-6251,98,2,0,99,91,8,1,95,92,6,2,96,90,8,2,96,,2447,743,30,10/01/2022,09/30/2023
050235,PROVIDENCE SAINT JOSEPH MEDICAL CTR,501 SOUTH BUENA VISTA STREET,BURBANK,CA,91505,LOS ANGELES,(818) 843-5111,96,4,0,98,88,9,3,93,83,14,3,93,84,15,1,94,,1924,375,20,10/01/2022,09/30/2023
050238,USC ARCADIA HOSPITAL,300 W HUNTINGTON DR,ARCADIA,CA,91006,LOS ANGELES,(626) 445-4441,95,4,1,97,88,7,5,92,79,18,3,92,77,20,3,91,,1921,352,18,10/01/2022,09/30/2023
050243,DESERT REGIONAL MEDICAL CENTER,1150 NORTH INDIAN CANYON DRIVE,PALM SPRINGS,CA,92262,RIVERSIDE,(760) 323-6511,94,5,1,96,87,9,4,92,83,13,4,93,81,15,4,92,,2171,416,19,10/01/2022,09/30/2023
050245,ARROWHEAD REGIONAL MEDICAL CENTER,400 NORTH PEPPER AVENUE,COLTON,CA,92324,SAN BERNARDINO,(909) 580-1000,93,6,1,96,92,7,1,95,85,10,5,93,80,14,6,90,,2024,193,10,10/01/2022,09/30/2023
050261,SIERRA VIEW MEDICAL CENTER,465 W PUTNAM AVE,PORTERVILLE,CA,93257,TULARE,(559) 784-1110,94,5,1,96,88,9,3,92,81,15,4,92,67,28,5,87,,2011,441,22,10/01/2022,09/30/2023
050262,RONALD REAGAN UCLA MEDICAL CENTER,757 WESTWOOD PLAZA,LOS ANGELES,CA,90095,LOS ANGELES,(310) 825-6301,97,2,1,98,92,7,1,95,90,9,1,96,91,7,2,96,,1910,383,20,10/01/2022,09/30/2023
050276,CONTRA COSTA REGIONAL MEDICAL CENTER,2500 ALHAMBRA AVENUE,MARTINEZ,CA,94553,CONTRA COSTA,(925) 370-5000,95,4,1,97,91,7,2,94,85,12,3,94,80,18,2,92,,1964,355,18,10/01/2022,09/30/2023
050278,PROVIDENCE HOLY CROSS MEDICAL CENTER,15031 RINALDI ST,MISSION HILLS,CA,91346,LOS ANGELES,(818) 365-8051,96,3,1,97,88,9,3,92,87,11,2,95,83,15,2,93,,2111,385,18,10/01/2022,09/30/2023
050279,HI-DESERT MEDICAL CENTER,6601 WHITE FEATHER ROAD,JOSHUA TREE,CA,92252,SAN BERNARDINO,(760) 366-3711,92,6,2,95,80,16,4,88,74,20,6,91,75,25,0,92,3,298,45,15,10/01/2022,09/30/2023
050290,SAINT JOHN'S HEALTH CENTER,2121 SANTA MONICA BLVD,SANTA MONICA,CA,90404,LOS ANGELES,(310) 829-5511,97,2,1,98,89,9,2,93,89,9,2,95,86,12,2,94,,1685,395,23,10/01/2022,09/30/2023
050292,RIVERSIDE UNIVERSITY HEALTH SYSTEM-MEDICAL CENTER,26520 CACTUS AVENUE,MORENO VALLEY,CA,92555,RIVERSIDE,(951) 486-4000,95,4,1,97,91,7,2,95,88,8,4,94,84,13,3,93,,3635,445,12,10/01/2022,09/30/2023
050300,ST MARY MEDICAL CENTER,18300 HIGHWAY 18,APPLE VALLEY,CA,92307,SAN BERNARDINO,(760) 242-2311,97,3,0,99,88,9,3,92,86,12,2,94,80,18,2,92,,3189,609,19,10/01/2022,09/30/2023
050308,EL CAMINO HOSPITAL,2500 GRANT ROAD,MOUNTAIN VIEW,CA,94040,SANTA CLARA,(650) 940-7000,97,3,0,98,90,8,2,94,85,13,2,94,87,12,1,95,,3208,989,31,10/01/2022,09/30/2023
050320,HIGHLAND HOSPITAL,1411 EAST 31ST STREET,OAKLAND,CA,94602,ALAMEDA,(510) 437-4800,94,5,1,96,90,8,2,94,85,11,4,93,81,13,6,90,,4578,393,12,10/01/2022,09/30/2023
050324,SCRIPPS MEMORIAL HOSPITAL LA JOLLA,9888 GENESEE AVENUE,LA JOLLA,CA,92037,SAN DIEGO,(858) 626-4123,97,3,0,98,91,7,2,94,88,10,2,95,88,10,2,95,,10823,2486,24,10/01/2022,09/30/2023
050329,CORONA REGIONAL MEDICAL CENTER,800 SOUTH MAIN STREET,CORONA,CA,92882,RIVERSIDE,(951) 737-4343,97,3,0,98,89,9,2,93,84,12,4,93,82,16,2,93,,2237,473,21,10/01/2022,09/30/2023
050351,TORRANCE MEMORIAL MEDICAL CENTER,3330 LOMITA BLVD,TORRANCE,CA,90509,LOS ANGELES,(310) 325-9110,97,3,0,98,90,8,2,94,91,8,1,96,89,9,2,95,,3178,877,28,10/01/2022,09/30/2023
050352,BARTON MEMORIAL HOSPITAL,2170 SOUTH AVENUE,SOUTH LAKE TAHOE,CA,96150,EL DORADO,(530) 541-3420,,,,,,,,,,,,,,,,,4,,,,,
050353,PROVIDENCE LITTLE COMPANY OF MARY MED CTR TORRANCE,4101 TORRANCE BLVD,TORRANCE,CA,90503,LOS ANGELES,(310) 540-7676,97,3,0,98,88,9,3,93,87,12,1,95,82,15,3,92,,1771,358,20,10/01/2022,09/30/2023
050357,GOLETA VALLEY COTTAGE HOSPITAL,351 S PATTERSON AVE,SANTA BARBARA,CA,93111,SANTA BARBARA,(805) 967-3411,98,2,0,99,90,8,2,94,90,9,1,96,92,6,2,96,,1979,827,42,10/01/2022,09/30/2023
050390,HEMET GLOBAL MEDICAL CENTER,1117 EAST DEVONSHIRE,HEMET,CA,92543,RIVERSIDE,(951) 652-2811,91,7,2,95,83,12,5,89,67,24,9,86,60,30,10,82,,2464,325,13,10/01/2022,09/30/2023
050394,COMMUNITY MEMORIAL HOSPITAL - VENTURA,147 NORTH BRENT STREET,VENTURA,CA,93003,VENTURA,(805) 652-5011,96,4,0,98,90,8,2,94,88,10,2,95,88,11,1,96,,2511,660,26,10/01/2022,09/30/2023
050396,SANTA BARBARA COTTAGE HOSPITAL,400 WEST PUEBLO,SANTA BARBARA,CA,93102,SANTA BARBARA,(805) 682-7111,98,2,0,99,89,9,2,94,91,8,1,96,92,7,1,97,,2926,961,33,10/01/2022,09/30/2023
050411,KAISER FOUNDATION HOSPITAL - SOUTH BAY,25825 SOUTH VERMONT AVENUE,HARBOR CITY,CA,90710,LOS ANGELES,(310) 325-5111,97,3,0,99,94,5,1,96,92,7,1,96,89,8,3,95,,6569,2097,32,10/01/2022,09/30/2023
050424,SCRIPPS GREEN HOSPITAL,10666 NORTH TORREY PINES ROAD,LA JOLLA,CA,92037,SAN DIEGO,(858) 455-9100,96,3,1,98,92,6,2,95,87,11,2,94,89,9,2,95,,4052,1114,27,10/01/2022,09/30/2023
050425,KAISER FOUNDATION HOSPITAL - SACRAMENTO,2025 MORSE AVENUE,SACRAMENTO,CA,95825,SACRAMENTO,(916) 973-5000,96,3,1,98,92,6,2,95,86,11,3,94,83,14,3,93,,4685,1988,42,10/01/2022,09/30/2023
050438,HUNTINGTON HOSPITAL,100 W CALIFORNIA BLVD,PASADENA,CA,91109,LOS ANGELES,(626) 397-5000,97,3,0,99,89,8,3,93,91,8,1,96,89,9,2,95,,2338,419,24,10/01/2022,09/30/2023
050464,DOCTORS MEDICAL CENTER,1441 FLORIDA AVENUE,MODESTO,CA,95350,STANISLAUS,(209) 578-1211,91,8,1,95,80,15,5,88,71,22,7,89,67,29,4,87,,1653,351,21,10/01/2022,09/30/2023
050485,MEMORIALCARE LONG BEACH MEDICAL CENTER,2801 ATLANTIC AVE,LONG BEACH,CA,90806,LOS ANGELES,(562) 933-2000,96,4,0,98,90,7,3,94,84,14,2,94,83,15,2,94,2,3367,230,26,10/01/2022,09/30/2023
050496,JOHN MUIR MEDICAL CENTER - CONCORD CAMPUS,2540 EAST ST,CONCORD,CA,94520,CONTRA COSTA,(925) 682-8200,96,4,0,98,85,10,5,90,84,12,4,93,83,14,3,93,,977,280,29,10/01/2022,09/30/2023
050503,SCRIPPS MEMORIAL HOSPITAL - ENCINITAS,354 SANTA FE DRIVE,ENCINITAS,CA,92024,SAN DIEGO,(760) 753-6501,97,2,1,98,90,8,2,94,87,11,2,94,87,12,1,95,,4780,1164,24,10/01/2022,09/30/2023
050506,TENET HEALTH CENTRAL COAST SIERRA VISTA RMC,1010 MURRAY AVENUE,SAN LUIS OBISPO,CA,93405,SAN LUIS OBISPO,(805) 546-7600,96,3,1,98,88,9,3,93,80,16,4,92,77,21,2,92,,1574,460,29,10/01/2022,09/30/2023
050510,KAISER FOUNDATION HOSPITAL,99 MONTECILLO RD,SAN RAFAEL,CA,94903,MARIN,(415) 444-2000,94,5,1,96,91,7,2,95,79,18,3,92,81,16,3,92,,2201,985,45,10/01/2022,09/30/2023
050512,KAISER FOUNDATION HOSPITAL - FREMONT,39400 PASEO PADRE PKWY,FREMONT,CA,94538,ALAMEDA,(510) 784-4000,97,3,0,98,92,7,1,95,86,13,1,95,83,14,3,93,,2654,886,33,10/01/2022,09/30/2023
050515,KAISER FOUNDATION HOSPITAL - SAN DIEGO,4647 ZION AVE,SAN DIEGO,CA,92120,SAN DIEGO,(619) 528-5000,97,2,1,98,93,6,1,96,89,9,2,95,87,10,3,94,,11709,4514,39,10/01/2022,09/30/2023
050517,VICTOR VALLEY GLOBAL MEDICAL CENTER,15248 11TH ST,VICTORVILLE,CA,92392,SAN BERNARDINO,(760) 245-8691,89,8,3,93,84,11,5,90,73,16,11,87,65,26,9,84,,3050,326,11,10/01/2022,09/30/2023
050534,JOHN F KENNEDY MEMORIAL HOSPITAL,47111 MONROE STREET,INDIO,CA,92201,RIVERSIDE,(760) 347-6191,94,5,1,97,85,11,4,90,78,16,6,91,73,22,5,89,,2059,309,15,10/01/2022,09/30/2023
050541,KAISER FOUNDATION HOSPITAL - REDWOOD CITY,1100 VETERANS BOULEVARD,REDWOOD CITY,CA,94063,SAN MATEO,(650) 299-2000,97,3,0,99,93,6,1,96,91,8,1,96,88,10,2,95,,4065,1450,36,10/01/2022,09/30/2023
050551,LOS ALAMITOS MEDICAL CENTER,3751 KATELLA AVENUE,LOS ALAMITOS,CA,90720,ORANGE,(562) 799-3220,95,4,1,97,86,11,3,91,79,17,4,91,73,23,4,89,,1850,543,29,10/01/2022,09/30/2023
050561,KAISER FOUNDATION HOSPITAL - WEST LA,6041 CADILLAC AVE,LOS ANGELES,CA,90034,LOS ANGELES,(213) 857-2201,96,3,1,98,93,6,1,96,89,9,2,95,84,13,3,93,,3146,876,28,10/01/2022,09/30/2023
050567,PROVIDENCE MISSION HOSPITAL,27700 MEDICAL CENTER RD,MISSION VIEJO,CA,92691,ORANGE,(949) 364-1400,98,2,0,99,92,7,1,96,91,8,1,96,91,8,1,96,,6925,1647,24,10/01/2022,09/30/2023
050570,FOUNTAIN VALLEY REGIONAL HOSPITAL & MEDICAL CENTER,17100 EUCLID STREET,FOUNTAIN VALLEY,CA,92708,ORANGE,(714) 966-7200,94,5,1,96,87,10,3,92,78,17,5,91,75,19,6,88,,1320,218,17,10/01/2022,09/30/2023
050581,LAKEWOOD REGIONAL MEDICAL CENTER,3700 SOUTH ST,LAKEWOOD,CA,90712,LOS ANGELES,(562) 602-6751,92,7,1,95,84,12,4,90,75,18,7,90,69,27,4,88,,1681,339,20,10/01/2022,09/30/2023
050589,PLACENTIA LINDA HOSPITAL,1301 N ROSE DRIVE,PLACENTIA,CA,92870,ORANGE,(714) 993-2000,98,2,0,99,92,7,1,95,88,11,1,95,82,17,1,93,,1332,306,23,10/01/2022,09/30/2023
050599,UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER,2315 STOCKTON BOULEVARD,SACRAMENTO,CA,95817,SACRAMENTO,(916) 734-2011,97,2,1,98,93,6,1,96,90,8,2,95,89,9,2,95,,9684,2336,24,10/01/2022,09/30/2023
050603,MEMORIALCARE SADDLEBACK MEDICAL CENTER,24451 HEALTH CENTER DRIVE,LAGUNA HILLS,CA,92653,ORANGE,(949) 837-4500,96,4,0,98,86,11,3,91,86,9,5,93,84,13,3,93,2,4405,195,32,10/01/2022,09/30/2023
050604,KAISER FOUNDATION HOSPITAL-SAN JOSE,250 HOSPITAL PARKWAY,SAN JOSE,CA,95119,SANTA CLARA,(408) 972-7000,94,5,1,97,92,7,1,95,84,14,2,94,82,15,3,93,,5649,2005,36,10/01/2022,09/30/2023
050609,KAISER FOUNDATION HOSPITAL - ORANGE COUNTY - ANAHEIM,3440 E LA PALMA AVE,ANAHEIM,CA,92806,ORANGE,(714) 279-4000,96,4,0,98,94,5,1,96,91,7,2,96,88,9,3,95,,11058,3705,34,10/01/2022,09/30/2023
050633,TENET HEALTH CENTRAL COAST TWIN CITIES COMM HOSP,1100 LAS TABLAS RD,TEMPLETON,CA,93465,SAN LUIS OBISPO,(805) 434-3500,97,2,1,98,89,9,2,93,82,16,2,92,76,22,2,91,,1238,318,26,10/01/2022,09/30/2023
050660,USC KENNETH NORRIS JR CANCER HOSPITAL,1441 EASTLAKE AVE,LOS ANGELES,CA,90089,LOS ANGELES,(323) 865-3000,96,3,1,98,90,8,2,94,85,12,3,94,84,14,2,94,,1747,388,22,10/01/2022,09/30/2023
050674,KAISER FOUNDATION HOSP SO SACRAMENTO,6600 BRUCEVILLE ROAD,SACRAMENTO,CA,95823,SACRAMENTO,(916) 688-2000,97,2,1,98,93,6,1,96,87,11,2,95,86,11,3,94,,3013,954,32,10/01/2022,09/30/2023
050677,KAISER FOUNDATION HOSPITAL - WOODLAND HILLS,5601 DE SOTO AVENUE,WOODLAND HILLS,CA,91367,LOS ANGELES,(818) 719-3800,97,3,0,98,93,6,1,96,90,9,1,96,88,10,2,95,,5041,1794,36,10/01/2022,09/30/2023
050678,MEMORIALCARE ORANGE COAST MEDICAL CENTER,9920 TALBERT AVENUE,FOUNTAIN VALLEY,CA,92708,ORANGE,(714) 378-7406,97,3,0,98,88,10,2,93,85,13,2,94,83,15,2,94,2,4116,271,26,10/01/2022,09/30/2023
050684,MENIFEE GLOBAL MEDICAL CENTER,28400 MCCALL BOULEVARD,SUN CITY,CA,92585,RIVERSIDE,(951) 679-8888,86,11,3,92,64,13,23,71,64,26,10,84,58,32,10,80,3,609,42,7,10/01/2022,09/30/2023
050686,"KAISER FOUNDATION HOSPITAL, RIVERSIDE",10800 MAGNOLIA AVENUE,RIVERSIDE,CA,92505,RIVERSIDE,(951) 353-2000,96,3,1,98,91,8,1,95,89,9,2,95,85,12,3,93,,2709,877,32,10/01/2022,09/30/2023
050689,SAN RAMON REGIONAL MEDICAL CENTER,6001 NORRIS CANYON ROAD,SAN RAMON,CA,94583,CONTRA COSTA,(925) 275-9200,97,2,1,98,90,8,2,94,80,16,4,92,82,15,3,93,,1449,417,29,10/01/2022,09/30/2023
050690,KAISER FOUNDATION HOSPITAL-SANTA ROSA,401 BICENTENNIAL WAY,SANTA ROSA,CA,95403,SONOMA,(707) 571-4000,97,3,0,98,92,6,2,95,88,10,2,95,85,12,3,93,,4845,1874,39,10/01/2022,09/30/2023
050696,KECK HOSPITAL OF USC,1500 SAN PABLO STREET,LOS ANGELES,CA,90033,LOS ANGELES,(323) 442-8656,97,3,0,98,92,7,1,95,91,8,1,96,90,8,2,96,,6164,1212,20,10/01/2022,09/30/2023
050701,SOUTHWEST HEALTHCARE SYSTEM,25500 MEDICAL CENTER DRIVE,MURRIETA,CA,92562,RIVERSIDE,(951) 696-6000,95,4,1,97,92,6,2,95,84,13,3,94,82,14,4,92,,2896,674,23,10/01/2022,09/30/2023
050708,FRESNO SURGICAL HOSPITAL,6125 NORTH FRESNO ST,FRESNO,CA,93710,FRESNO,(559) 431-8000,97,2,1,98,92,6,2,95,89,9,2,95,91,8,1,96,,1592,532,33,10/01/2022,09/30/2023
050710,KAISER FOUNDATION HOSPITAL - FRESNO,7300 NORTH FRESNO ST,FRESNO,CA,93720,FRESNO,(559) 448-4500,98,2,0,99,93,6,1,96,89,10,1,95,85,12,3,93,,3100,949,31,10/01/2022,09/30/2023
050723,KAISER FOUNDATION HOSPITAL - BALDWIN PARK,1011 BALDWIN PARK BLVD,BALDWIN PARK,CA,91706,LOS ANGELES,(626) 851-1011,97,2,1,98,93,6,1,96,91,8,1,96,89,9,2,95,,5143,1608,31,10/01/2022,09/30/2023
050744,ANAHEIM GLOBAL MEDICAL CENTER,1025 S ANAHEIM BLVD,ANAHEIM,CA,92805,ORANGE,(714) 533-6220,90,8,2,94,81,12,7,87,73,18,9,87,69,22,9,86,,1061,100,9,10/01/2022,09/30/2023
050745,CHAPMAN GLOBAL MEDICAL CENTER,2601 E CHAPMAN AVE,ORANGE,CA,92869,ORANGE,(714) 633-0011,96,3,1,98,92,6,2,95,82,15,3,92,75,19,6,89,,782,117,15,10/01/2022,09/30/2023
050746,ORANGE COUNTY GLOBAL MEDICAL CENTER,1001 NORTH TUSTIN AVENUE,SANTA ANA,CA,92705,ORANGE,(714) 953-3610,90,8,2,94,85,10,5,90,75,18,7,89,66,24,10,84,,2544,316,12,10/01/2022,09/30/2023
050747,COASTAL COMMUNITIES HOSPITAL,2701 S BRISTOL ST,SANTA ANA,CA,92704,ORANGE,(714) 754-5454,89,9,2,93,83,12,5,89,63,25,12,86,69,22,9,85,,1237,120,10,10/01/2022,09/30/2023
050748,KAISER FOUNDATION HOSPITAL MANTECA,1777 WEST YOSEMITE AVE,MANTECA,CA,95337,SAN JOAQUIN,(209) 825-3700,97,2,1,98,92,6,2,95,86,11,3,94,84,13,3,93,,8856,2689,30,10/01/2022,09/30/2023
050760,KAISER FOUNDATION HOSPITAL - ANTIOCH,4501 SAND CREEK ROAD,ANTIOCH,CA,94531,CONTRA COSTA,(925) 813-6500,98,2,0,99,94,5,1,97,89,9,2,95,87,11,2,94,,2465,993,40,10/01/2022,09/30/2023
050761,PROVIDENCE CEDARS SINAI TARZANA MEDICAL CENTER,18321 CLARK STREET,TARZANA,CA,91356,LOS ANGELES,(818) 881-0800,92,7,1,95,85,10,5,90,74,19,7,89,73,22,5,89,,2066,399,19,10/01/2022,09/30/2023
050765,KAISER FOUNDATION HOSPITAL-MORENO VALLEY,27300 IRIS AVENUE,MORENO VALLEY,CA,92555,RIVERSIDE,(951) 251-6000,96,3,1,98,93,6,1,96,89,8,3,95,86,10,4,94,,2962,981,33,10/01/2022,09/30/2023
050767,KAISER FOUNDATION HOSPITAL - VACAVILLE,1 QUALITY DRIVE,VACAVILLE,CA,95688,SOLANO,(707) 624-4000,97,3,0,98,94,5,1,96,90,9,1,96,88,10,2,95,,2310,920,40,10/01/2022,09/30/2023
050769,HOAG ORTHOPEDIC INSTITUTE,16250 SAND CANYON AVENUE,IRVINE,CA,92618,ORANGE,(949) 727-5000,98,2,0,99,94,5,1,96,94,5,1,97,93,5,2,96,,2455,1144,47,10/01/2022,09/30/2023
050772,KAISER FOUNDATION HOSPITAL - ROSEVILLE,1600 EUREKA ROAD,ROSEVILLE,CA,95661,PLACER,(916) 784-4000,96,3,1,98,92,7,1,96,88,10,2,95,87,10,3,94,,4742,1898,40,10/01/2022,09/30/2023
050775,TEMECULA VALLEY HOSPITAL,31700 TEMECULA PKWY,TEMECULA,CA,92592,RIVERSIDE,(951) 331-2200,97,3,0,98,88,9,3,93,86,12,2,95,86,12,2,94,,2584,785,30,10/01/2022,09/30/2023
050777,KAISER FOUNDATION HOSPITAL - SAN LEANDRO,2500 MERCED STREET,SAN LEANDRO,CA,94577,ALAMEDA,(510) 454-1000,95,4,1,97,89,8,3,93,85,12,3,93,81,15,4,92,,3028,937,31,10/01/2022,09/30/2023
050785,DOCS SURGICAL HOSPITAL,6000 SAN VICENTE BLVD,LOS ANGELES,CA,90036,LOS ANGELES,(323) 930-1040,92,8,0,96,82,14,4,89,73,7,20,85,72,12,16,85,3,106,22,21,10/01/2022,09/30/2023
051316,FAIRCHILD MEDICAL CENTER,444 BRUCE STREET,YREKA,CA,96097,SISKIYOU,(530) 842-4121,98,2,0,99,90,8,2,94,80,17,3,93,72,26,2,90,,1853,500,27,10/01/2022,09/30/2023
051318,PROVIDENCE REDWOOD MEMORIAL HOSPITAL,3300 RENNER DRIVE,FORTUNA,CA,95540,HUMBOLDT,(707) 445-8121,98,2,0,99,94,5,1,96,86,13,1,94,82,15,3,92,,1197,276,23,10/01/2022,09/30/2023
051321,HEALDSBURG HOSPITAL,1375 UNIVERSITY AVENUE,HEALDSBURG,CA,95448,SONOMA,(707) 431-6500,97,3,0,99,91,7,2,94,83,15,2,93,82,15,3,93,,767,210,27,10/01/2022,09/30/2023
051331,SANTA YNEZ VALLEY COTTAGE HOSPITAL,2050 VIBORG RD,SOLVANG,CA,93463,SANTA BARBARA,(805) 688-6431,98,2,0,99,92,7,1,95,89,9,2,95,92,7,1,97,,613,225,37,10/01/2022,09/30/2023
051337,HAZEL HAWKINS MEMORIAL HOSPITAL,911 SUNSET DRIVE,HOLLISTER,CA,95023,SAN BENITO,(831) 637-5711,98,2,0,99,93,5,2,96,88,10,2,95,81,18,1,93,,1330,367,28,10/01/2022,09/30/2023
053309,MEMORIAL CARE MILLER CHILDREN'S &  WOMEN'S HOSP LB,2801 ATLANTIC AVENUE,LONG BEACH,CA,90806,LOS ANGELES,(562) 933-8001,100,0,0,100,98,1,1,99,100,0,0,96,100,0,0,100,1;2,106,2,8,10/01/2022,09/30/2023
060003,LONGMONT UNITED HOSPITAL,1950 MOUNTAIN VIEW AVE,LONGMONT,CO,80501,BOULDER,(303) 651-5111,97,3,0,98,91,7,2,95,89,8,3,94,81,15,4,91,,1981,407,21,10/01/2022,09/30/2023
060004,INTERMOUNTAIN HEALTH PLATTE VALLEY HOSPITAL,1600 PRAIRIE CENTER PKWY,BRIGHTON,CO,80601,ADAMS,(303) 498-1600,96,3,1,98,92,6,2,95,86,12,2,94,85,11,4,93,,2189,444,20,10/01/2022,09/30/2023
060006,MONTROSE REGIONAL HEALTH,800 S 3RD ST,MONTROSE,CO,81401,MONTROSE,(970) 249-2211,98,2,0,99,88,9,3,93,85,13,2,94,83,16,1,94,,1496,432,29,10/01/2022,09/30/2023
060009,LUTHERAN MEDICAL CENTER,8300 W 38TH AVE,WHEAT RIDGE,CO,80033,JEFFERSON,(303) 425-4500,96,3,1,98,92,7,1,95,87,10,3,94,86,11,3,94,,4935,1282,26,10/01/2022,09/30/2023
060011,DENVER HEALTH & HOSPITAL AUTHORITY,777 BANNOCK ST,DENVER,CO,80204,DENVER,(303) 436-4927,94,4,2,96,89,8,3,93,83,15,2,94,80,17,3,92,2,4929,529,11,10/01/2022,09/30/2023
060012,"ST MARY CORWIN MED CTR, CENTURA HEALTH",1008 MINNEQUA AVE,PUEBLO,CO,81004,PUEBLO,(719) 557-4000,96,3,1,98,89,9,2,94,86,11,3,93,79,19,2,92,,1486,373,25,10/01/2022,09/30/2023
060013,MERCY REGIONAL MEDICAL CENTER,1010 THREE SPRINGS BLVD,DURANGO,CO,81301,LA PLATA,(970) 247-4311,97,2,1,98,93,6,1,96,84,13,3,93,80,18,2,92,,2841,652,23,10/01/2022,09/30/2023
060015,CENTURA HEALTH-ST ANTHONY HOSPITAL,11600 W 2ND PL,LAKEWOOD,CO,80228,JEFFERSON,(720) 321-0000,96,4,0,98,89,9,2,94,86,11,3,94,83,15,2,93,,3833,808,21,10/01/2022,09/30/2023
060023,ST MARYS MEDICAL CENTER,2635 N 7TH ST,GRAND JUNCTION,CO,81501,MESA,(970) 298-2260,96,4,0,98,90,8,2,94,84,12,4,93,80,17,3,92,,5395,1464,27,10/01/2022,09/30/2023
060027,BOULDER COMMUNITY HEALTH,4747 ARAPAHOE AVE,BOULDER,CO,80303,BOULDER,(303) 415-7440,95,4,1,97,89,9,2,94,86,11,3,93,85,12,3,93,,2865,698,24,10/01/2022,09/30/2023
060028,SAINT JOSEPH HOSPITAL,1375 E 19TH AVE,DENVER,CO,80218,DENVER,(303) 812-2000,97,2,1,98,94,5,1,96,91,8,1,95,88,10,2,95,,4467,1295,29,10/01/2022,09/30/2023
060031,CENTURA HEALTH-PENROSE ST FRANCIS HEALTH SERVICES,2222 N NEVADA AVE,COLORADO SPRINGS,CO,80907,EL PASO,(719) 776-5000,96,3,1,97,91,8,1,95,86,11,3,94,84,13,3,93,,3498,872,25,10/01/2022,09/30/2023
060044,CENTURA ST ELIZABETH HOSPITAL,1000 LINCOLN ST,FORT MORGAN,CO,80701,MORGAN,(970) 867-3391,,,,,,,,,,,,,,,,,4,,,,,
060064,CENTURA HEALTH-PORTER ADVENTIST HOSPITAL,2525 S DOWNING ST,DENVER,CO,80210,DENVER,(303) 778-1955,96,4,0,98,91,8,1,95,86,12,2,94,84,14,2,94,,2479,586,24,10/01/2022,09/30/2023
060071,DELTA COUNTY MEMORIAL HOSPITAL,1501 E 3RD ST,DELTA,CO,81416,DELTA,(970) 874-7681,96,3,1,98,89,7,4,93,84,14,2,93,81,16,3,92,,678,256,38,10/01/2022,09/30/2023
060075,VALLEY VIEW HOSPITAL ASSOCIATION,1906 BLAKE AVE,GLENWOOD SPRINGS,CO,81601,GARFIELD,(970) 945-6535,95,4,1,97,89,9,2,93,81,15,4,92,81,17,2,93,,1904,397,24,10/01/2022,09/30/2023
060096,VAIL HEALTH HOSPITAL,181 W MEADOW DR,VAIL,CO,81657,EAGLE,(970) 476-2451,98,2,0,99,93,6,1,96,89,10,1,96,91,8,1,97,,2362,810,34,10/01/2022,09/30/2023
060103,CENTURA HEALTH-AVISTA ADVENTIST HOSPITAL,100 HEALTH PARK DR,LOUISVILLE,CO,80027,BOULDER,(303) 673-1000,98,2,0,99,93,6,1,96,90,8,2,96,90,9,1,96,,2686,518,19,10/01/2022,09/30/2023
060104,CENTURA HEALTH-ST ANTHONY NORTH HEALTH CAMPUS,14300 ORCHARD PKWY,WESTMINSTER,CO,80023,BROOMFIELD,(720) 627-0000,95,4,1,97,91,8,1,95,87,11,2,95,85,14,1,94,,2995,649,22,10/01/2022,09/30/2023
