"Facility ID","Facility Name","Address","City","State","ZIP Code","County","Telephone","Patients who reported that staff definitely gave care in a professional way and the facility was clean","Patients who reported that staff somewhat gave care in a professional way or the facility was somewhat clean","Patients who reported that staff did not give care in a professional way or the facility was not clean","Facilities and staff linear mean score","Patients who reported that staff definitely communicated about what to expect during and after the procedure","Patients who reported that staff somewhat communicated about what to expect during and after the procedure","Patients who reported that staff did not communicate about what to expect during and after the procedure","Communication about your procedure linear mean score","Patients who gave the facility a rating of 9 or 10 on a scale from 0 (lowest) to 10 (highest)","Patients who gave the facility a rating of 7 or 8 on a scale from 0 (lowest) to 10 (highest)","Patients who gave the facility a rating of 0 to 6 on a scale from 0 (lowest) to 10 (highest)","Patients’ rating of the facility linear mean score","Patients who reported YES they would DEFINITELY recommend the facility to family or friends","Patients who reported PROBABLY YES they would recommend the facility to family or friends","Patients who reported NO, they would not recommend the facility to family or friends","Patients recommending the facility linear mean score","Footnote","Number of Sampled Patients","Number of Completed Surveys","Survey Response Rate Percent","Start Date","End Date"
050238,METHODIST HOSPITAL OF SOUTHERN CA,300 W HUNTINGTON DR,ARCADIA,CA,91007,LOS ANGELES,(626) 898-8000,95,4,1,97,86,10,4,91,81,15,4,92,80,16,4,91,,1371,266,20,07/01/2019,12/31/2020
050243,DESERT REGIONAL MEDICAL CENTER,1150 NORTH INDIAN CANYON DRIVE,PALM SPRINGS,CA,92262,RIVERSIDE,(760) 323-6511,,,,,,,,,,,,,,,,,4,,,,,
050245,ARROWHEAD REGIONAL MEDICAL CENTER,400 NORTH PEPPER AVENUE,COLTON,CA,92324,SAN BERNARDINO,(909) 580-1000,93,6,1,96,88,10,2,93,80,17,3,92,76,19,5,89,,2129,270,13,07/01/2019,12/31/2020
050261,SIERRA VIEW MEDICAL CENTER,465 W PUTNAM AVE,PORTERVILLE,CA,93257,TULARE,(559) 784-1110,94,5,1,97,85,11,4,90,76,21,3,92,76,21,3,91,,2258,448,21,07/01/2019,12/31/2020
050262,RONALD REAGAN UCLA MEDICAL CENTER,757 WESTWOOD PLAZA,LOS ANGELES,CA,90095,LOS ANGELES,(310) 825-6301,96,3,1,98,92,7,1,95,86,12,2,95,89,10,1,96,,1596,370,24,07/01/2019,12/31/2020
050276,CONTRA COSTA REGIONAL MEDICAL CENTER,2500 ALHAMBRA AVENUE,MARTINEZ,CA,94553,CONTRA COSTA,(925) 370-5000,94,5,1,96,89,8,3,93,86,10,4,93,78,17,5,90,,1420,311,22,07/01/2019,12/31/2020
050278,PROVIDENCE HOLY CROSS MEDICAL CENTER,15031 RINALDI ST,MISSION HILLS,CA,91346,LOS ANGELES,(818) 365-8051,95,4,1,97,87,10,3,92,87,11,2,95,86,12,2,94,,3096,625,20,07/01/2019,12/31/2020
050279,HI-DESERT MEDICAL CENTER,6601 WHITE FEATHER ROAD,JOSHUA TREE,CA,92252,SAN BERNARDINO,(760) 366-3711,,,,,,,,,,,,,,,,,4,,,,,
050281,ALHAMBRA HOSPITAL MEDICAL CENTER,100 S RAYMOND AVE,ALHAMBRA,CA,91801,LOS ANGELES,(626) 570-1606,95,5,0,98,88,8,4,92,89,9,2,95,86,13,1,95,,1630,122,10,07/01/2019,12/31/2020
050289,SETON MEDICAL CENTER,1900 SULLIVAN AVENUE,DALY CITY,CA,94015,SAN MATEO,(650) 992-4000,94,5,1,97,89,8,3,93,76,17,7,90,72,24,4,89,2,1179,284,25,07/01/2019,12/31/2020
050290,PROVIDENCE SAINT JOHN'S HEALTH CENTER,2121 SANTA MONICA BLVD,SANTA MONICA,CA,90404,LOS ANGELES,(310) 829-5511,97,3,0,98,89,8,3,93,86,12,2,94,86,12,2,94,,2136,583,27,07/01/2019,12/31/2020
050300,ST MARY MEDICAL CENTER,18300 HIGHWAY 18,APPLE VALLEY,CA,92307,SAN BERNARDINO,(760) 242-2311,95,4,1,97,85,11,4,91,81,15,4,92,80,18,2,92,,1412,281,23,07/01/2019,12/31/2020
050301,ADVENTIST HEALTH UKIAH VALLEY,275 HOSPITAL DRIVE,UKIAH,CA,95482,MENDOCINO,(707) 462-3111,95,4,1,97,89,9,2,93,84,13,3,94,85,12,3,94,,2410,537,24,07/01/2019,12/31/2020
050315,KERN MEDICAL CENTER,1700 MOUNT VERNON AVENUE,BAKERSFIELD,CA,93306,KERN,(661) 326-2000,,,,,,,,,,,,,,,,,4,,,,,
050324,SCRIPPS MEMORIAL HOSPITAL LA JOLLA,9888 GENESEE AVENUE,LA JOLLA,CA,92037,SAN DIEGO,(858) 626-4123,97,3,0,98,90,8,2,94,86,11,3,94,87,11,2,95,,5941,1500,27,07/01/2019,12/31/2020
050329,CORONA REGIONAL MEDICAL CENTER,800 SOUTH MAIN STREET,CORONA,CA,92882,RIVERSIDE,(951) 736-6240,95,4,1,97,86,10,4,91,78,16,6,91,70,24,6,88,,1515,343,23,07/01/2019,12/31/2020
050351,TORRANCE MEMORIAL MEDICAL CENTER,3330 LOMITA BLVD,TORRANCE,CA,90509,LOS ANGELES,(310) 325-9110,97,3,0,98,88,10,2,93,90,10,0,96,90,9,1,96,,2823,849,30,07/01/2019,12/31/2020
050353,PROVIDENCE LITTLE COMPANY OF MARY MED CTR TORRANCE,4101 TORRANCE BLVD,TORRANCE,CA,90503,LOS ANGELES,(310) 540-7676,96,4,0,98,89,8,3,93,86,11,3,94,85,12,3,93,,3875,905,23,07/01/2019,12/31/2020
050357,GOLETA VALLEY COTTAGE HOSPITAL,351 S PATTERSON AVE,SANTA BARBARA,CA,93111,SANTA BARBARA,(805) 967-3411,98,2,0,99,90,8,2,94,91,8,1,96,91,8,1,96,,1118,384,34,07/01/2019,12/31/2020
050390,HEMET GLOBAL MEDICAL CENTER,1117 EAST DEVONSHIRE,HEMET,CA,92543,RIVERSIDE,(951) 652-2811,92,7,1,96,84,12,4,90,71,23,6,89,62,32,6,85,,1968,301,15,07/01/2019,12/31/2020
050394,COMMUNITY MEMORIAL HOSPITAL SAN BUENAVENTURA,147 N BRENT ST,VENTURA,CA,93003,VENTURA,(805) 652-5011,96,3,1,98,88,9,3,92,86,12,2,94,84,13,3,93,,1353,430,32,07/01/2019,12/31/2020
050396,SANTA BARBARA COTTAGE HOSPITAL,400 WEST PUEBLO,SANTA BARBARA,CA,93105,SANTA BARBARA,(805) 682-7111,97,3,0,98,88,9,3,93,90,8,2,96,93,6,1,97,,2829,906,32,07/01/2019,12/31/2020
050411,KAISER FOUNDATION HOSPITAL - SOUTH BAY,25825 SOUTH VERMONT AVENUE,HARBOR CITY,CA,90710,LOS ANGELES,(310) 325-5111,97,3,0,99,93,6,1,96,90,9,1,96,87,12,1,95,,5254,1527,29,07/01/2019,12/31/2020
050424,SCRIPPS GREEN HOSPITAL,10666 NORTH TORREY PINES ROAD,LA JOLLA,CA,92037,SAN DIEGO,(858) 554-3600,96,3,1,98,90,8,2,94,88,9,3,95,87,12,1,95,,2439,688,28,07/01/2019,12/31/2020
050425,KAISER FOUNDATION HOSPITAL - SACRAMENTO,2025 MORSE AVENUE,SACRAMENTO,CA,95825,SACRAMENTO,(916) 973-5000,97,3,0,98,91,7,2,95,85,12,3,94,84,14,2,93,,5875,2234,38,07/01/2019,12/31/2020
050438,HUNTINGTON MEMORIAL HOSPITAL,100 W CALIFORNIA BLVD,PASADENA,CA,91109,LOS ANGELES,(626) 397-5000,97,3,0,98,87,11,2,92,87,11,2,95,88,10,2,95,,1376,361,26,07/01/2019,12/31/2020
050464,DOCTORS MEDICAL CENTER,1441 FLORIDA AVENUE,MODESTO,CA,95350,STANISLAUS,(209) 578-1211,,,,,,,,,,,,,,,,,4,,,,,
050485,LONG BEACH MEMORIAL MEDICAL CENTER,2801 ATLANTIC AVE,LONG BEACH,CA,90806,LOS ANGELES,(562) 933-2000,95,5,0,98,89,9,2,94,85,14,1,93,81,17,2,93,,1701,290,29,07/01/2019,12/31/2020
050496,JOHN MUIR MEDICAL CENTER - CONCORD CAMPUS,2540 EAST ST,CONCORD,CA,94520,CONTRA COSTA,(925) 682-8200,96,4,0,98,85,12,3,91,86,11,3,94,86,12,2,94,,779,244,31,07/01/2019,12/31/2020
050503,SCRIPPS MEMORIAL HOSPITAL - ENCINITAS,354 SANTA FE DRIVE,ENCINITAS,CA,92024,SAN DIEGO,(760) 753-6501,96,3,1,98,89,9,2,93,86,12,2,94,86,12,2,94,,3693,1014,27,07/01/2019,12/31/2020
050506,SIERRA VISTA REGIONAL MEDICAL CENTER,1010 MURRAY ST,SAN LUIS OBISPO,CA,93405,SAN LUIS OBISPO,(850) 546-7600,,,,,,,,,,,,,,,,,4,,,,,
050510,KAISER FOUNDATION HOSPITAL,99 MONTECILLO RD,SAN RAFAEL,CA,94903,MARIN,(415) 444-2000,95,4,1,97,91,7,2,94,82,16,2,93,83,15,2,94,,2411,923,38,07/01/2019,12/31/2020
050512,KAISER FOUNDATION HOSPITAL - FREMONT,39400 PASEO PADRE PKWY,FREMONT,CA,94538,ALAMEDA,(510) 784-4000,97,3,0,99,92,6,2,95,86,12,2,94,85,14,1,94,,3523,1189,34,07/01/2019,12/31/2020
050515,KAISER FOUNDATION HOSPITAL - SAN DIEGO,4647 ZION AVE,SAN DIEGO,CA,92120,SAN DIEGO,(619) 528-5000,97,3,0,98,92,6,2,95,88,10,2,95,87,11,2,95,,16877,5776,34,07/01/2019,12/31/2020
050534,JOHN F KENNEDY MEMORIAL HOSPITAL,47111 MONROE STREET,INDIO,CA,92201,RIVERSIDE,(760) 347-6191,,,,,,,,,,,,,,,,,4,,,,,
050541,KAISER FOUNDATION HOSPITAL - REDWOOD CITY,1100 VETERANS BOULEVARD,REDWOOD CITY,CA,94063,SAN MATEO,(650) 299-2000,97,3,0,98,92,7,1,96,88,11,1,95,89,10,1,96,,3102,1149,37,07/01/2019,12/31/2020
050551,LOS ALAMITOS MEDICAL CENTER,3751 KATELLA AVENUE,LOS ALAMITOS,CA,90720,ORANGE,(562) 799-3220,,,,,,,,,,,,,,,,,4,,,,,
050561,KAISER FOUNDATION HOSPITAL - WEST LA,6041 CADILLAC AVE,LOS ANGELES,CA,90034,LOS ANGELES,(213) 857-2201,97,3,0,98,92,7,1,95,88,10,2,95,85,13,2,94,,4922,1146,23,07/01/2019,12/31/2020
050567,PROVIDENCE MISSION HOSPITAL,27700 MEDICAL CENTER RD,MISSION VIEJO,CA,92691,ORANGE,(949) 364-1400,96,4,0,98,89,9,2,93,86,12,2,94,86,12,2,95,,5063,1302,30,07/01/2019,12/31/2020
050568,MADERA COMMUNITY HOSPITAL,1250 E ALMOND AVE,MADERA,CA,93637,MADERA,(559) 675-5555,93,6,1,96,85,13,2,91,76,19,5,91,67,29,4,87,,1472,281,19,07/01/2019,12/31/2020
050570,FOUNTAIN VALLEY REGIONAL HOSPITAL & MEDICAL CENTER,17100 EUCLID STREET,FOUNTAIN VALLEY,CA,92708,ORANGE,(714) 966-7200,,,,,,,,,,,,,,,,,4,,,,,
050581,LAKEWOOD REGIONAL MEDICAL CENTER,3700 E SOUTH ST,LAKEWOOD,CA,90712,LOS ANGELES,(562) 602-6751,,,,,,,,,,,,,,,,,4,,,,,
050589,PLACENTIA LINDA HOSPITAL,1301 N ROSE DRIVE,PLACENTIA,CA,92870,ORANGE,(714) 993-2000,,,,,,,,,,,,,,,,,4,,,,,
050599,UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER,2315 STOCKTON BOULEVARD,SACRAMENTO,CA,95817,SACRAMENTO,(916) 734-2011,96,4,0,98,91,7,2,95,88,11,1,95,89,10,1,95,,1941,495,26,07/01/2019,12/31/2020
050603,MEMORIALCARE SADDLEBACK MEDICAL CENTER,24451 HEALTH CENTER DRIVE,LAGUNA HILLS,CA,92653,ORANGE,(949) 837-4500,96,3,1,97,88,9,3,92,86,11,3,94,85,13,2,94,,2286,213,28,07/01/2019,12/31/2020
050604,KAISER FOUNDATION HOSPITAL-SAN JOSE,250 HOSPITAL PARKWAY,SAN JOSE,CA,95119,SANTA CLARA,(408) 972-7000,96,3,1,98,91,7,2,95,86,12,2,94,87,11,2,94,,5258,1529,29,07/01/2019,12/31/2020
050609,KAISER FOUNDATION HOSPITAL - ORANGE COUNTY - IRVINE,3440 E LA PALMA AVE,ANAHEIM,CA,92806,ORANGE,(714) 279-4000,97,3,0,98,92,7,1,96,89,10,1,95,88,11,1,95,,13218,4280,32,07/01/2019,12/31/2020
050633,TWIN CITIES COMMUNITY HOSPITAL,1100 LAS TABLAS RD,TEMPLETON,CA,93465,SAN LUIS OBISPO,(805) 434-3500,,,,,,,,,,,,,,,,,4,,,,,
050660,USC KENNETH NORRIS JR CANCER HOSPITAL,1441 EASTLAKE AVE,LOS ANGELES,CA,90089,LOS ANGELES,(323) 865-3000,95,5,0,97,90,8,2,94,83,11,6,93,82,14,4,92,,1398,319,23,07/01/2019,12/31/2020
050674,KAISER FOUNDATION HOSP SO SACRAMENTO,6600 BRUCEVILLE ROAD,SACRAMENTO,CA,95823,SACRAMENTO,(916) 688-2000,97,3,0,98,92,7,1,95,89,10,1,95,88,10,2,95,,3616,1126,31,07/01/2019,12/31/2020
050677,KAISER FOUNDATION HOSPITAL - WOODLAND HILLS,5601 DE SOTO AVENUE,WOODLAND HILLS,CA,91367,LOS ANGELES,(818) 719-3800,96,4,0,98,92,7,1,95,87,11,2,94,84,14,2,94,,3116,1015,33,07/01/2019,12/31/2020
050678,MEMORIALCARE ORANGE COAST MEDICAL CENTER,9920 TALBERT AVENUE,FOUNTAIN VALLEY,CA,92708,ORANGE,(714) 378-7000,96,4,0,98,87,10,3,92,86,11,3,94,83,14,3,93,,2044,260,27,07/01/2019,12/31/2020
050684,MENIFEE GLOBAL MEDICAL CENTER,28400 MCCALL BOULEVARD,MENIFEE,CA,92585,RIVERSIDE,(951) 679-8888,93,6,1,96,87,9,4,92,73,18,9,89,69,24,7,87,,855,150,18,07/01/2019,12/31/2020
050686,"KAISER FOUNDATION HOSPITAL, RIVERSIDE",10800 MAGNOLIA AVENUE,RIVERSIDE,CA,92505,RIVERSIDE,(951) 353-2000,95,4,1,97,91,7,2,94,86,12,2,94,85,12,3,93,,4064,1230,30,07/01/2019,12/31/2020
050689,SAN RAMON REGIONAL MEDICAL CENTER,6001 NORRIS CANYON ROAD,SAN RAMON,CA,94583,CONTRA COSTA,(925) 275-9200,,,,,,,,,,,,,,,,,4,,,,,
050690,KAISER FOUNDATION HOSPITAL-SANTA ROSA,401 BICENTENNIAL WAY,SANTA ROSA,CA,95403,SONOMA,(707) 571-4000,97,3,0,98,90,8,2,94,88,10,2,95,85,13,2,94,,6317,2311,37,07/01/2019,12/31/2020
050696,KECK HOSPITAL OF USC,1500 SAN PABLO STREET,LOS ANGELES,CA,90033,LOS ANGELES,(323) 442-8500,97,2,1,98,91,8,1,95,89,9,2,95,88,9,3,95,,4662,1018,22,07/01/2019,12/31/2020
050701,SOUTHWEST HEALTHCARE SYSTEM,25500 MEDICAL CENTER DRIVE,MURRIETA,CA,92562,RIVERSIDE,(951) 696-6000,95,4,1,97,90,8,2,94,80,16,4,92,78,19,3,91,,2282,575,25,07/01/2019,12/31/2020
050710,KAISER FOUNDATION HOSPITAL - FRESNO,7300 NORTH FRESNO ST,FRESNO,CA,93720,FRESNO,(559) 448-4500,98,2,0,99,92,7,1,95,89,10,1,95,88,11,1,95,,3322,1030,31,07/01/2019,12/31/2020
050723,KAISER FOUNDATION HOSPITAL - BALDWIN PARK,1011 BALDWIN PARK BLVD,BALDWIN PARK,CA,91706,LOS ANGELES,(626) 851-1011,96,4,0,98,91,7,2,95,88,10,2,95,87,11,2,94,,6499,2013,31,07/01/2019,12/31/2020
050735,WHITTIER HOSPITAL MEDICAL CENTER,9080 COLIMA RD,WHITTIER,CA,90605,LOS ANGELES,(562) 945-3561,95,4,1,97,86,10,4,91,83,16,1,94,79,20,1,93,,1592,258,18,07/01/2019,12/31/2020
050736,MONTEREY PARK HOSPITAL,900 S ATLANTIC BLVD,MONTEREY PARK,CA,91754,LOS ANGELES,(626) 570-9000,95,4,1,97,85,9,6,90,85,13,2,94,84,14,2,94,,1034,231,23,07/01/2019,12/31/2020
050737,GARFIELD MEDICAL CENTER,525 N GARFIELD AVE,MONTEREY PARK,CA,91754,LOS ANGELES,(626) 573-2222,92,6,2,95,85,10,5,90,72,23,5,90,74,22,4,89,,3005,297,12,07/01/2019,12/31/2020
050738,GREATER EL MONTE COMMUNITY HOSPITAL,1701 SANTA ANITA AVE,SOUTH EL MONTE,CA,91733,LOS ANGELES,(626) 579-7777,94,5,1,97,85,12,3,91,82,13,5,93,85,12,3,94,3,236,40,17,07/01/2019,12/31/2020
050742,OLYMPIA MEDICAL CENTER,5900 WEST OLYMPIC BOULEVARD,LOS ANGELES,CA,90036,LOS ANGELES,(310) 657-5900,93,6,1,96,85,12,3,91,76,21,3,91,75,21,4,90,,1155,190,18,07/01/2019,12/31/2020
050748,KAISER FOUNDATION HOSPITAL MANTECA,1777 WEST YOSEMITE AVE,MODESTO,CA,95356,SAN JOAQUIN,(209) 825-3700,97,3,0,98,90,8,2,94,87,11,2,95,85,13,2,94,,9873,2560,26,07/01/2019,12/31/2020
050760,KAISER FOUNDATION HOSPITAL - ANTIOCH,4501 SAND CREEK ROAD,ANTIOCH,CA,94531,CONTRA COSTA,(925) 813-6500,97,3,0,98,92,7,1,95,89,9,2,95,88,10,2,95,,3283,1144,35,07/01/2019,12/31/2020
050761,PROVIDENCE-CEDARS SINAI TARZANA MEDICAL CENTER,18321 CLARK STREET,TARZANA,CA,91356,LOS ANGELES,(818) 881-0800,92,6,2,95,88,9,3,92,77,17,6,91,77,17,6,89,,2103,407,19,07/01/2019,12/31/2020
050765,KAISER FOUNDATION HOSPITAL-MORENO VALLEY,27300 IRIS AVENUE,MORENO VALLEY,CA,92555,RIVERSIDE,(951) 251-6530,95,4,1,97,92,7,1,96,87,10,3,94,85,13,2,94,,2343,660,28,07/01/2019,12/31/2020
050767,KAISER FOUNDATION HOSPITAL - VACAVILLE,1 QUALITY DRIVE,VALLEJO,CA,94589,SOLANO,(707) 624-4000,97,3,0,98,92,7,1,95,88,10,2,95,88,11,1,96,,3435,1268,37,07/01/2019,12/31/2020
050769,HOAG ORTHOPEDIC INSTITUTE,16250 SAND CANYON AVENUE,IRVINE,CA,92618,ORANGE,(949) 727-5000,98,2,0,99,91,8,1,95,94,5,1,97,93,6,1,97,,2193,1008,46,07/01/2019,12/31/2020
050772,KAISER FOUNDATION HOSPITAL - ROSEVILLE,1600 EUREKA ROAD,ROSEVILLE,CA,95661,PLACER,(916) 784-4000,97,3,0,98,92,7,1,95,87,11,2,95,88,10,2,95,,7527,2431,33,07/01/2019,12/31/2020
050775,TEMECULA VALLEY HOSPITAL,31700 TEMECULA PKWY,TEMECULA,CA,92592,RIVERSIDE,(951) 331-2200,97,3,0,99,87,10,3,92,88,10,2,95,88,10,2,95,,2017,592,29,07/01/2019,12/31/2020
050777,KAISER FOUNDATION HOSPITAL - SAN LEANDRO,2500 MERCED STREET,SAN LEANDRO,CA,94577,ALAMEDA,(510) 454-1000,96,3,1,98,88,9,3,93,84,13,3,94,83,14,3,93,,4040,1182,29,07/01/2019,12/31/2020
050785,DOCS SURGICAL HOSPITAL,6000 SAN VICENTE BLVD,LOS ANGELES,CA,90036,LOS ANGELES,(323) 930-1040,,,,,,,,,,,,,,,,,4,,,,,
051316,FAIRCHILD MEDICAL CENTER,444 BRUCE STREET,YREKA,CA,96097,SISKIYOU,(530) 842-4121,98,2,0,99,93,6,1,96,83,15,2,93,75,23,2,91,,1480,493,34,07/01/2019,12/31/2020
051318,PROVIDENCE REDWOOD MEMORIAL HOSPITAL,3300 RENNER DRIVE,FORTUNA,CA,95540,HUMBOLDT,(707) 445-8121,97,2,1,98,92,6,2,95,79,18,3,93,79,20,1,93,,1709,451,28,07/01/2019,12/31/2020
051321,HEALDSBURG DISTRICT HOSPITAL,1375 UNIVERSITY AVENUE,HEALDSBURG,CA,95448,SONOMA,(707) 431-6500,97,2,1,98,90,8,2,94,82,14,4,93,82,15,3,93,,1533,405,26,07/01/2019,12/31/2020
051331,SANTA YNEZ VALLEY COTTAGE HOSPITAL,2050 VIBORG RD,SOLVANG,CA,93463,SANTA BARBARA,(805) 688-6431,98,2,0,99,91,7,2,95,91,8,1,97,91,8,1,96,,716,253,35,07/01/2019,12/31/2020
053309,MEMORIAL CARE MILLER CHILDREN'S &  WOMEN'S HOSP LB,2801 ATLANTIC AVENUE,LONG BEACH,CA,90806,LOS ANGELES,(562) 933-8001,100,0,0,100,100,0,0,100,100,0,0,97,69,31,0,90,1,89,3,6,07/01/2019,12/31/2020
060003,LONGMONT UNITED HOSPITAL,1950 MOUNTAIN VIEW AVE,LONGMONT,CO,80501,BOULDER,(303) 651-5111,98,2,0,99,93,5,2,95,88,11,1,95,86,12,2,94,,1548,353,23,07/01/2019,12/31/2020
060004,PLATTE VALLEY MEDICAL CENTER,1600 PRAIRIE CENTER PKWY,BRIGHTON,CO,80601,ADAMS,(303) 498-1600,97,3,0,98,92,7,1,95,87,11,2,94,83,16,1,94,,3189,649,20,07/01/2019,12/31/2020
060006,MONTROSE MEMORIAL HOSPITAL,800 S 3RD ST,MONTROSE,CO,81401,MONTROSE,(970) 249-2211,97,3,0,99,91,7,2,95,85,12,3,93,81,18,1,93,,1344,355,26,07/01/2019,12/31/2020
060009,LUTHERAN MEDICAL CENTER,8300 W 38TH AVE,WHEAT RIDGE,CO,80033,JEFFERSON,(303) 425-4500,97,3,0,98,90,8,2,94,86,11,3,94,84,14,2,94,,4115,1078,26,07/01/2019,12/31/2020
060011,DENVER HEALTH & HOSPITAL AUTHORITY,777 BANNOCK ST,DENVER,CO,80204,DENVER,(303) 436-6000,95,4,1,97,90,8,2,94,83,14,3,94,86,12,2,94,,2111,421,21,07/01/2019,12/31/2020
060012,"ST MARY CORWIN MED CTR, CENTURA HEALTH",1008 MINNEQUA AVE,PUEBLO,CO,81004,PUEBLO,(719) 557-4000,96,4,0,98,89,10,1,94,82,16,2,93,81,17,2,93,,1306,310,24,07/01/2019,12/31/2020
060013,MERCY REGIONAL MEDICAL CENTER,1010 THREE SPRINGS BLVD,DURANGO,CO,81301,LA PLATA,(970) 247-4311,97,3,0,98,93,6,1,96,86,12,2,94,84,15,1,94,,2046,551,27,07/01/2019,12/31/2020
060015,CENTURA HEALTH-ST ANTHONY HOSPITAL,11600 WEST 2ND PLC,LAKEWOOD,CO,80228,JEFFERSON,(721) 321-0000,96,3,1,98,89,9,2,94,87,10,3,94,85,13,2,94,,2074,516,25,07/01/2019,12/31/2020
060023,ST MARYS MEDICAL CENTER,2635 N 7TH ST,GRAND JUNCTION,CO,81501,MESA,(970) 298-1950,97,3,0,98,90,9,1,94,82,15,3,93,81,17,2,93,,4143,1081,26,07/01/2019,12/31/2020
060027,BOULDER COMMUNITY HEALTH,4747 ARAPAHOE AVENUE,BOULDER,CO,80304,BOULDER,(303) 440-2273,96,4,0,98,88,10,2,93,83,14,3,93,83,15,2,93,,2353,596,25,07/01/2019,12/31/2020
060028,SAINT JOSEPH HOSPITAL,1375 E 19TH AVE,DENVER,CO,80218,DENVER,(303) 812-2000,97,3,0,98,92,7,1,96,89,9,2,95,88,10,2,95,,6505,1827,28,07/01/2019,12/31/2020
060031,CENTURA HEALTH-PENROSE ST FRANCIS HEALTH SERVICES,2222 NORTH NEVADA AVE,COLORADO SPRINGS,CO,80923,EL PASO,(719) 776-5000,96,4,0,98,91,8,1,95,87,11,2,94,83,15,2,93,,3363,899,27,07/01/2019,12/31/2020
060064,CENTURA HEALTH-PORTER ADVENTIST HOSPITAL,2525 S DOWNING ST,DENVER,CO,80210,DENVER,(303) 778-1955,96,4,0,98,91,8,1,95,83,13,4,92,79,17,4,91,,1618,404,25,07/01/2019,12/31/2020
060071,DELTA COUNTY MEMORIAL HOSPITAL,1501 E 3RD ST,DELTA,CO,81416,DELTA,(970) 874-7681,95,5,0,97,90,8,2,94,82,17,1,93,83,17,0,94,,1112,197,18,07/01/2019,12/31/2020
060075,VALLEY VIEW HOSPITAL ASSOCIATION,1906 BLAKE AVE,GLENWOOD SPRINGS,CO,81601,GARFIELD,(970) 945-6535,96,3,1,98,90,9,1,94,85,13,2,94,85,13,2,94,,1872,408,23,07/01/2019,12/31/2020
060096,VAIL HEALTH HOSPITAL,181 W MEADOW DR,VAIL,CO,81657,EAGLE,(970) 476-2451,97,3,0,98,90,9,1,94,88,10,2,95,88,11,1,96,,1359,442,33,07/01/2019,12/31/2020
060103,CENTURA HEALTH-AVISTA ADVENTIST HOSPITAL,100 HEALTH PARK DR,LOUISVILLE,CO,80027,BOULDER,(303) 673-1280,97,2,1,98,94,5,1,97,89,9,2,95,88,10,2,95,,1765,429,24,07/01/2019,12/31/2020
060104,CENTURA HEALTH-ST ANTHONY NORTH HEALTH CAMPUS,14300 ORCHARD PKWY,WESTMINSTER,CO,80023,BROOMFIELD,(720) 627-0000,98,2,0,99,92,7,1,96,91,8,1,96,88,11,1,95,,1784,407,23,07/01/2019,12/31/2020
060113,"LITTLETON ADVENTIST HOSPITAL, CENTURA HEALTH",7700 S BROADWAY,LITTLETON,CO,80122,ARAPAHOE,(303) 730-8900,96,3,1,98,92,7,1,96,89,10,1,95,85,14,1,94,,1934,516,27,07/01/2019,12/31/2020
060114,PARKER ADVENTIST HOSPITAL,9395 CROWN CREST BLVD,PARKER,CO,80138,DOUGLAS,(303) 269-4000,97,3,0,99,94,5,1,97,89,9,2,95,88,10,2,95,,1728,411,24,07/01/2019,12/31/2020
060116,GOOD SAMARITAN MEDICAL CENTER LLC,200 EXEMPLA CIR,LAFAYETTE,CO,80026,BOULDER,(303) 689-4000,97,3,0,98,90,8,2,94,87,10,3,94,86,12,2,94,,5191,1548,30,07/01/2019,12/31/2020
060118,ST. ANTHONY SUMMIT MEDICAL CENTER,340 PEAK ONE DRIVE,FRISCO,CO,80443,SUMMIT,(970) 668-3300,96,4,0,98,91,8,1,95,89,11,0,95,85,15,0,95,,696,147,21,07/01/2019,12/31/2020
060124,ORTHOCOLORADO HOSPITAL AT ST ANTHONY MED CAMPUS,11650 WEST 2ND PLACE,LAKEWOOD,CO,80228,JEFFERSON,(720) 321-5000,98,2,0,99,90,9,1,94,93,5,2,96,89,10,1,96,,1221,409,34,07/01/2019,12/31/2020
060125,CASTLE ROCK ADVENTIST HOSPITAL,2350 MEADOWS BLVD,CASTLE ROCK,CO,80109,DOUGLAS,(720) 455-2500,97,3,0,98,92,6,2,95,90,8,2,95,91,8,1,97,,2113,514,24,07/01/2019,12/31/2020
061309,WRAY COMMUNITY DISTRICT HOSPITAL,1017 W 7TH ST,WRAY,CO,80758,YUMA,(970) 332-4811,97,3,0,98,94,5,1,96,87,12,1,95,86,12,2,95,2,441,172,39,07/01/2019,12/31/2020
061312,ESTES PARK MEDICAL CENTER,555 PROSPECT AVE,ESTES PARK,CO,80517,LARIMER,(970) 586-2317,,,,,,,,,,,,,,,,,4,,,,,
061317,GRAND RIVER HOSPITAL DISTRICT,501 AIRPORT RD,RIFLE,CO,81650,GARFIELD,(970) 625-1510,98,2,0,99,94,5,1,96,90,8,2,95,87,11,2,95,,753,161,21,07/01/2019,12/31/2020
061322,HEART OF THE ROCKIES REGIONAL MEDICAL CENTER,1000 RUSH DR,SALIDA,CO,81201,CHAFFEE,(719) 530-2200,95,4,1,97,93,6,1,96,83,16,1,94,83,16,1,94,,850,288,35,07/01/2019,12/31/2020
070003,DAY KIMBALL HOSPITAL,320 POMFRET STREET,PUTNAM,CT,06260,WINDHAM,(860) 928-6541,97,2,1,98,92,7,1,95,84,14,2,93,76,22,2,91,,1715,586,34,07/01/2019,12/31/2020
